league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g-xg,expected_np:g-xg,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,assists,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ_pct,take-ons_tkld,take-ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success_+/-,team_success_+/-90,team_success_on-off,team_success_(xg)_onxg,team_success_(xg)_onxga,team_success_(xg)_xg+/-,team_success_(xg)_xg+/-90,team_success_(xg)_on-off,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_(gk),passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv
ITA-Serie A,2024-25,Roma,Zeki Çelik,TUR,DF,27,1997,31,27,2256,25.1,0,2,2,0,0,0,5,0,0.6,0.6,1.6,2.2,28,106,93,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.09,0.02,0.09,standard,TUR,DF,27,1997,25.1,0,13,4,30.8,0.52,0.16,0.0,0.0,15.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6,shooting,TUR,DF,27,1997,25.1,1121,1364,82.2,18553,6491,512,569,90.0,509,599,85.0,73,132,55.3,2,1.6,1.0,0.4,19,110,15,9,106,passing,TUR,DF,27,1997,25.1,1364,1191,171,18,0,5,42,153,0,0,0,0,1121,2,32,passing_types,TUR,DF,27,1997,25.1,38,1.51,35,1,1,1,0,0,4,0.16,4,0,0,0,0,0,goal_shot_creation,TUR,DF,27,1997,25.1,62,37,21,31,10,23,43,53.5,20,28,9,19,15,77,84,3,defense,TUR,DF,27,1997,25.1,1627,98,469,818,352,40,1627,14,8,57.1,4,28.6,836,3758,1820,28,27,1,20,8,1011,93,possession,TUR,DF,27,1997,31,2256,73,66.0,25.1,27,80,16,4,26,3,1.61,26,25,1,0.04,-1.51,26.4,28.4,-2.0,-0.08,-1.17,playing_time,TUR,DF,27,1997,25.1,5,0,0,31,10,0,42,15,37,0,1,0,75,30,26,53.6,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Aaron Ciammaglichella,ITA,MF,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,MF,19,2005,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ITA,MF,19,2005,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ITA,MF,19,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passing_types,ITA,MF,19,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,MF,19,2005,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,ITA,MF,19,2005,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,possession,ITA,MF,19,2005,1,1,1,0.0,0.0,0,0,0,1,1,12,3.0,0,0,0,0.0,0.16,0.2,0.1,0.1,9.23,9.65,playing_time,ITA,MF,19,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Adam Masina,MAR,DF,30,1994,28,20,1919,21.3,1,2,3,1,0,0,5,0,0.7,0.7,0.3,1.0,15,73,10,0.05,0.09,0.14,0.05,0.14,0.03,0.01,0.05,0.03,0.05,standard,MAR,DF,30,1994,21.3,1,8,2,25.0,0.38,0.09,0.13,0.5,14.6,0,0,0,0.7,0.7,0.09,0.3,0.3,shooting,MAR,DF,30,1994,21.3,1066,1267,84.1,19972,7055,392,428,91.6,559,630,88.7,106,185,57.3,2,0.3,0.7,1.7,4,72,6,2,73,passing,MAR,DF,30,1994,21.3,1267,1198,66,27,1,8,14,25,0,0,0,0,1066,3,4,passing_types,MAR,DF,30,1994,21.3,21,0.98,17,0,2,0,1,1,4,0.19,2,0,1,0,1,0,goal_shot_creation,MAR,DF,30,1994,21.3,33,15,22,10,1,23,40,57.5,17,28,15,13,27,60,95,2,defense,MAR,DF,30,1994,21.3,1502,187,660,768,80,12,1502,12,6,50.0,6,50.0,853,3907,2121,15,9,1,12,8,971,10,possession,MAR,DF,30,1994,28,1919,69,56.1,21.3,20,87,15,8,22,9,1.11,20,28,-8,-0.38,-0.5,21.0,30.2,-9.3,-0.43,-0.04,playing_time,MAR,DF,30,1994,21.3,5,0,0,23,18,2,14,27,15,1,0,0,88,66,23,74.2,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Adrien Tameze,CMR,"MF,DF",30,1994,20,9,649,7.2,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.2,16,23,21,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.17,0.05,0.17,standard,CMR,"MF,DF",30,1994,7.2,0,7,3,42.9,0.97,0.42,0.0,0.0,15.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting,CMR,"MF,DF",30,1994,7.2,259,301,86.0,4112,904,124,144,86.1,112,121,92.6,14,19,73.7,0,0.8,0.7,-0.8,6,10,6,1,23,passing,CMR,"MF,DF",30,1994,7.2,301,291,10,8,0,0,9,2,0,0,0,0,259,0,7,passing_types,CMR,"MF,DF",30,1994,7.2,8,1.11,6,0,1,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,CMR,"MF,DF",30,1994,7.2,5,2,2,3,0,1,10,10.0,9,8,5,3,10,15,8,1,defense,CMR,"MF,DF",30,1994,7.2,368,15,89,180,99,13,368,15,4,26.7,8,53.3,214,1291,611,16,9,0,10,3,257,21,possession,CMR,"MF,DF",30,1994,20,649,32,19.0,7.2,9,57,0,11,13,14,1.45,9,10,-1,-0.14,0.02,9.6,9.7,-0.1,-0.01,0.5,playing_time,CMR,"MF,DF",30,1994,7.2,3,0,0,8,4,0,9,10,2,0,1,0,25,11,8,57.9,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Alberto Paleari,ITA,GK,31,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,31,1992,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ITA,GK,31,1992,1.0,28,32,87.5,826,650,10,10,100.0,6,6,100.0,12,16,75.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ITA,GK,31,1992,1.0,32,23,9,3,0,0,0,0,0,0,0,0,28,0,0,passing_types,ITA,GK,31,1992,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,31,1992,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,defense,ITA,GK,31,1992,1.0,37,29,37,0,0,0,37,0,0,0.0,0,0.0,23,111,65,0,0,0,0,0,15,0,possession,ITA,GK,31,1992,1,90,90,2.6,1.0,1,90,1,0,0,37,0.0,2,3,-1,-1.0,-0.86,0.7,2.0,-1.4,-1.35,-0.96,playing_time,ITA,GK,31,1992,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,misc,ITA,GK,31,1992,1,1,90,1.0,3,3.0,7,4,57.1,0,0,1,0,0.0,0,0,0,0,0.0,keeper,ITA,GK,31,1992,1.0,3,0,0,0,0,2.2,0.32,-0.8,-0.77,8,12,66.7,26,5,34.6,31.0,6,50.0,42.0,12,0,0.0,5,5.0,27.3,keeper_adv
ITA-Serie A,2024-25,Torino,Alessio Cacciamani,ITA,"MF,DF",17,2007,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,"MF,DF",17,2007,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ITA,"MF,DF",17,2007,0.3,12,15,80.0,185,37,4,4,100.0,7,8,87.5,0,0,0.0,0,0.0,0.0,0.0,0,0,1,0,1,passing,ITA,"MF,DF",17,2007,0.3,15,15,0,0,0,0,3,0,0,0,0,0,12,0,2,passing_types,ITA,"MF,DF",17,2007,0.3,1,2.9,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,"MF,DF",17,2007,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,defense,ITA,"MF,DF",17,2007,0.3,18,0,4,4,10,1,18,1,1,100.0,0,0.0,14,138,75,2,1,1,1,0,12,2,possession,ITA,"MF,DF",17,2007,2,31,16,0.9,0.3,0,0,0,2,16,4,0.0,0,0,0,0.0,0.16,0.4,0.3,0.1,0.17,0.6,playing_time,ITA,"MF,DF",17,2007,0.3,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,50.0,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Ali Dembélé,FRA,DF,20,2004,15,4,388,4.3,1,0,1,1,0,0,4,1,0.4,0.4,0.1,0.5,8,12,8,0.23,0.0,0.23,0.23,0.23,0.08,0.02,0.1,0.08,0.1,standard,FRA,DF,20,2004,4.3,1,5,2,40.0,1.16,0.46,0.2,0.5,13.3,0,0,0,0.4,0.4,0.07,0.6,0.6,shooting,FRA,DF,20,2004,4.3,127,168,75.6,2055,697,59,71,83.1,57,69,82.6,8,19,42.1,0,0.1,0.1,-0.1,3,2,1,1,12,passing,FRA,DF,20,2004,4.3,168,137,31,4,0,0,7,27,0,0,0,0,127,0,4,passing_types,FRA,DF,20,2004,4.3,7,1.62,5,0,2,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,DF,20,2004,4.3,9,5,6,3,0,4,4,100.0,0,6,2,4,1,10,11,1,defense,FRA,DF,20,2004,4.3,222,13,71,88,64,11,222,6,2,33.3,3,50.0,101,449,226,8,3,3,9,5,115,8,possession,FRA,DF,20,2004,15,388,26,11.3,4.3,4,59,0,11,14,22,1.67,3,8,-5,-1.16,-1.13,4.6,7.5,-3.0,-0.69,-0.31,playing_time,FRA,DF,20,2004,4.3,4,1,1,9,7,0,7,1,5,0,1,0,15,5,11,31.3,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Antonio Sanabria,PAR,FW,28,1996,26,16,1318,14.6,2,1,3,2,0,1,2,0,2.9,2.1,0.5,2.6,6,18,54,0.14,0.07,0.2,0.14,0.2,0.2,0.03,0.23,0.14,0.18,standard,PAR,FW,28,1996,14.6,2,18,4,22.2,1.23,0.27,0.11,0.5,15.1,0,0,1,2.9,2.1,0.12,-0.9,-0.1,shooting,PAR,FW,28,1996,14.6,210,268,78.4,2844,451,123,150,82.0,64,79,81.0,9,15,60.0,1,0.5,0.7,0.5,9,13,3,0,18,passing,PAR,FW,28,1996,14.6,268,256,11,1,2,1,0,1,0,0,0,0,210,1,2,passing_types,PAR,FW,28,1996,14.6,21,1.44,14,1,0,3,3,0,3,0.21,1,1,0,0,1,0,goal_shot_creation,PAR,FW,28,1996,14.6,3,3,1,1,1,1,4,25.0,3,6,1,5,1,4,13,0,defense,PAR,FW,28,1996,14.6,377,16,43,199,140,34,376,11,6,54.5,5,45.5,227,898,220,6,6,1,32,23,301,54,possession,PAR,FW,28,1996,26,1318,51,38.5,14.6,16,73,6,10,16,10,1.12,10,15,-5,-0.34,-0.3,11.6,18.3,-6.7,-0.46,-0.07,playing_time,PAR,FW,28,1996,14.6,2,0,0,16,13,1,0,1,3,1,0,0,24,26,58,31.0,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Borna Sosa,CRO,DF,26,1998,19,14,1181,13.1,0,0,0,0,0,0,0,0,0.3,0.3,0.7,1.0,13,51,49,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,standard,CRO,DF,26,1998,13.1,0,4,1,25.0,0.3,0.08,0.0,0.0,20.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,shooting,CRO,DF,26,1998,13.1,546,686,79.6,9165,2699,244,275,88.7,237,283,83.7,51,94,54.3,0,0.7,0.9,-0.7,11,43,22,12,51,passing,CRO,DF,26,1998,13.1,686,565,116,12,0,4,51,99,5,4,1,0,546,5,10,passing_types,CRO,DF,26,1998,13.1,24,1.83,17,2,2,1,0,2,1,0.08,1,0,0,0,0,0,goal_shot_creation,CRO,DF,26,1998,13.1,26,19,14,7,5,16,25,64.0,9,13,6,7,14,40,33,0,defense,CRO,DF,26,1998,13.1,781,29,222,372,193,14,781,7,3,42.9,2,28.6,417,2251,866,13,15,1,9,1,454,49,possession,CRO,DF,26,1998,19,1181,62,34.5,13.1,14,76,4,5,22,9,1.21,13,15,-2,-0.15,0.01,10.9,15.0,-4.1,-0.31,0.16,playing_time,CRO,DF,26,1998,13.1,0,0,0,12,7,1,51,14,19,0,1,0,53,16,19,45.7,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Cesare Casadei,ITA,MF,21,2003,15,13,1017,11.3,1,1,2,1,0,0,1,0,1.2,1.2,0.4,1.5,14,36,12,0.09,0.09,0.18,0.09,0.18,0.1,0.03,0.14,0.1,0.14,standard,ITA,MF,21,2003,11.3,1,14,7,50.0,1.24,0.62,0.07,0.14,13.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2,shooting,ITA,MF,21,2003,11.3,323,406,79.6,5338,1082,150,190,78.9,136,161,84.5,26,36,72.2,1,0.4,0.4,0.6,7,35,6,1,36,passing,ITA,MF,21,2003,11.3,406,404,2,2,0,3,2,0,0,0,0,0,323,0,5,passing_types,ITA,MF,21,2003,11.3,19,1.68,16,0,0,1,1,1,2,0.18,2,0,0,0,0,0,goal_shot_creation,ITA,MF,21,2003,11.3,12,5,4,8,0,5,10,50.0,5,4,2,2,5,17,26,0,defense,ITA,MF,21,2003,11.3,508,30,107,303,102,22,508,10,7,70.0,2,20.0,259,1609,640,14,8,0,20,9,352,12,possession,ITA,MF,21,2003,15,1017,68,29.7,11.3,13,75,4,2,24,0,1.13,10,13,-3,-0.27,-0.15,9.1,15.6,-6.5,-0.57,-0.22,playing_time,ITA,MF,21,2003,11.3,1,0,0,16,10,0,2,5,5,0,1,0,41,64,25,71.9,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Che Adams,SCO,FW,28,1996,36,30,2652,29.5,9,3,12,9,0,1,2,0,9.0,8.2,2.0,10.2,23,40,153,0.31,0.1,0.41,0.31,0.41,0.31,0.07,0.37,0.28,0.35,standard,SCO,FW,28,1996,29.5,9,63,25,39.7,2.14,0.85,0.14,0.36,15.7,0,0,1,9.0,8.2,0.13,0.0,0.8,shooting,SCO,FW,28,1996,29.5,414,557,74.3,6531,1184,221,283,78.1,134,168,79.8,37,53,69.8,3,2.0,2.9,1.0,26,32,7,0,40,passing,SCO,FW,28,1996,29.5,557,513,43,3,4,5,10,1,0,0,0,0,414,1,17,passing_types,SCO,FW,28,1996,29.5,63,2.14,49,1,0,8,5,0,5,0.17,4,0,0,1,0,0,goal_shot_creation,SCO,FW,28,1996,29.5,12,6,2,4,6,1,7,14.3,6,13,6,7,2,14,18,0,defense,SCO,FW,28,1996,29.5,802,19,53,387,371,104,801,37,11,29.7,22,59.5,509,2066,702,23,18,9,63,34,630,153,possession,SCO,FW,28,1996,36,2652,74,77.5,29.5,30,82,20,6,33,1,1.14,31,36,-5,-0.17,-0.05,27.0,37.5,-10.4,-0.35,0.28,playing_time,SCO,FW,28,1996,29.5,2,0,0,29,40,23,10,2,6,0,0,0,50,36,62,36.7,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Cristiano Biraghi,ITA,DF,31,1992,15,13,1158,12.9,0,0,0,0,0,0,0,0,0.5,0.5,2.7,3.1,24,36,49,0.0,0.0,0.0,0.0,0.0,0.04,0.21,0.24,0.04,0.24,standard,ITA,DF,31,1992,12.9,0,10,1,10.0,0.78,0.08,0.0,0.0,25.9,3,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting,ITA,DF,31,1992,12.9,513,717,71.5,9175,3789,237,268,88.4,205,265,77.4,61,142,43.0,0,2.7,2.2,-2.7,25,45,19,12,36,passing,ITA,DF,31,1992,12.9,717,536,178,38,0,5,107,100,40,23,15,0,513,3,17,passing_types,ITA,DF,31,1992,12.9,41,3.19,23,14,0,2,1,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,DF,31,1992,12.9,16,10,9,3,4,11,18,61.1,7,15,4,11,8,24,44,0,defense,ITA,DF,31,1992,12.9,832,48,220,365,254,12,832,8,1,12.5,6,75.0,390,1789,928,24,18,1,11,2,462,49,possession,ITA,DF,31,1992,15,1158,77,33.9,12.9,13,87,10,2,15,0,1.13,12,15,-3,-0.23,-0.11,11.7,16.8,-5.0,-0.39,0.04,playing_time,ITA,DF,31,1992,12.9,0,0,0,9,12,2,107,8,10,0,0,1,39,8,11,42.1,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Duván Zapata,COL,FW,33,1991,7,7,587,6.5,3,0,3,3,0,0,1,0,3.4,3.4,0.5,3.9,6,7,36,0.46,0.0,0.46,0.46,0.46,0.52,0.08,0.59,0.52,0.59,standard,COL,FW,33,1991,6.5,3,21,8,38.1,3.22,1.23,0.14,0.38,11.6,0,0,0,3.4,3.4,0.16,-0.4,-0.4,shooting,COL,FW,33,1991,6.5,87,126,69.0,1223,191,52,75,69.3,18,25,72.0,9,11,81.8,0,0.5,0.5,-0.5,9,4,4,1,7,passing,COL,FW,33,1991,6.5,126,114,10,1,0,0,3,0,0,0,0,0,87,2,3,passing_types,COL,FW,33,1991,6.5,20,3.07,14,0,1,3,1,1,1,0.15,0,0,0,1,0,0,goal_shot_creation,COL,FW,33,1991,6.5,7,5,2,0,5,0,3,0.0,3,2,1,1,2,9,7,0,defense,COL,FW,33,1991,6.5,192,11,25,72,96,39,192,9,1,11.1,7,77.8,104,470,207,6,4,4,9,8,141,36,possession,COL,FW,33,1991,7,587,84,17.2,6.5,7,84,4,0,0,0,1.57,11,9,2,0.31,0.56,8.5,11.0,-2.4,-0.37,0.06,playing_time,COL,FW,33,1991,6.5,1,0,0,10,8,2,3,2,5,0,0,0,15,20,28,41.7,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Torino,Elif Elmas,MKD,"FW,MF",24,1999,13,12,1021,11.3,4,0,4,4,0,0,0,0,1.4,1.4,0.4,1.8,42,34,58,0.35,0.0,0.35,0.35,0.35,0.12,0.04,0.16,0.12,0.16,standard,MKD,"FW,MF",24,1999,11.3,4,19,9,47.4,1.67,0.79,0.21,0.44,19.3,0,0,0,1.4,1.4,0.07,2.6,2.6,shooting,MKD,"FW,MF",24,1999,11.3,270,336,80.4,4155,1051,149,166,89.8,98,117,83.8,14,28,50.0,0,0.4,1.1,-0.4,9,22,15,5,34,passing,MKD,"FW,MF",24,1999,11.3,336,321,13,0,0,3,23,10,2,1,0,0,270,2,4,passing_types,MKD,"FW,MF",24,1999,11.3,29,2.56,19,0,4,4,2,0,3,0.26,1,0,1,1,0,0,goal_shot_creation,MKD,"FW,MF",24,1999,11.3,10,7,3,5,2,4,10,40.0,6,8,2,6,6,16,5,2,defense,MKD,"FW,MF",24,1999,11.3,444,5,44,187,220,38,444,38,13,34.2,20,52.6,303,2280,1175,42,28,14,22,10,324,58,possession,MKD,"FW,MF",24,1999,13,1021,79,29.9,11.3,12,83,6,1,29,1,1.23,10,13,-3,-0.26,-0.15,11.0,16.0,-5.0,-0.44,-0.03,playing_time,MKD,"FW,MF",24,1999,11.3,0,0,0,13,14,2,23,6,7,0,0,0,33,2,3,40.0,misc,,,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
