league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
ENG-Premier League,2025-26,Aston Villa,John McGinn,SCO,"FW,MF",30-317,1994.0,2,2,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,4,4,12,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,standard,SCO,"FW,MF",30-317,1994.0,1.7,0,1,1,100.0,0.58,0.58,0.0,0.0,21.8,0,0,0,0.0,0.0,0.05,0.0,0.0,shooting,SCO,"FW,MF",30-317,1994.0,1.7,42,58,72.4,733,226,20,23,87.0,15,25,60.0,6,7,85.7,0.0,0.1,0.2,-0.1,3.0,3.0,4.0,4.0,4.0,passing,SCO,"FW,MF",30-317,1994.0,1.7,58.0,57,1,0,0,1,8,0,1,1,0,0,42,0,0,passing_types,SCO,"FW,MF",30-317,1994.0,1.7,8,4.62,6,0,1,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SCO,"FW,MF",30-317,1994.0,1.7,0,0,0,0,0,0,0,Unknown,0,2,1,1,1.0,1.0,0.0,0.0,defense,SCO,"FW,MF",30-317,1994.0,1.7,79,3,13,31,36,6,79,6,2,33.3,4,66.7,53,325,135,4,2,2,5,4,55,12,possession,SCO,"FW,MF",30-317,1994.0,2,156,78,86.7,1.7,2,78,0,0,Unknown,0,0.5,0,1,-1,-0.58,-0.58,1.1,2.4,-1.3,-0.76,-1.05,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2023-24,Aston Villa,Jáder Durán,COL,"FW,MF",19.0,2003.0,23,3,475,5.3,5,0,5,5,0,0,5,0,2.0,2.0,0.3,2.3,9,9,25,0.95,0.0,0.95,0.95,0.95,0.38,0.06,0.44,0.38,0.44,standard,COL,"FW,MF",19.0,2003.0,5.3,5,20,7,35.0,3.79,1.33,0.25,0.71,16.8,0,0,0,2.0,2.0,0.1,3.0,3.0,shooting,COL,"FW,MF",19.0,2003.0,5.3,83,121,68.6,1095,220,51,69,73.9,24,29,82.8,3,5,60.0,0.0,0.3,0.2,-0.3,4.0,6.0,1.0,0.0,9.0,passing,COL,"FW,MF",19.0,2003.0,5.3,121.0,117,4,1,0,0,6,1,0,0,0,0,83,0,10,passing_types,COL,"FW,MF",19.0,2003.0,5.3,12,2.27,8,0,1,1,1,1,4,0.76,1,0,1,0,1,1,goal_shot_creation,COL,"FW,MF",19.0,2003.0,5.3,6,5,3,1,2,1,6,16.7,5,6,0,6,1.0,7.0,10.0,0.0,defense,COL,"FW,MF",19.0,2003.0,5.3,189,8,22,90,80,27,189,5,2,40.0,3,60.0,102,508,206,9,5,5,16,14,138,25,possession,COL,"FW,MF",19.0,2003.0,23,475,21,13.9,5.3,3,68,1,20,14,5,1.74,15,12,3,0.57,0.2,8.6,11.3,-2.6,-0.5,-0.68,playing_time,COL,"FW,MF",19.0,2003.0,5.3,5,0,0,12,8,4,6,1,5,1,0,0,15,20,12,62.5,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2024-25,Aston Villa,Leon Bailey,JAM,"FW,MF",26.0,1997.0,24,14,1139,12.7,1,2,3,1,0,0,3,0,1.7,1.7,1.5,3.3,58,35,121,0.08,0.16,0.24,0.08,0.24,0.14,0.12,0.26,0.14,0.26,standard,JAM,"FW,MF",26.0,1997.0,12.7,1,28,6,21.4,2.21,0.47,0.04,0.17,17.3,2,0,0,1.7,1.7,0.06,-0.7,-0.7,shooting,JAM,"FW,MF",26.0,1997.0,12.7,277,390,71.0,4313,1055,152,186,81.7,100,123,81.3,18,38,47.4,2.0,1.5,3.0,0.5,16.0,16.0,20.0,2.0,35.0,passing,JAM,"FW,MF",26.0,1997.0,12.7,390.0,369,18,0,5,1,34,1,17,9,0,0,277,3,24,passing_types,JAM,"FW,MF",26.0,1997.0,12.7,38,3.01,23,1,8,3,3,0,4,0.32,4,0,0,0,0,0,goal_shot_creation,JAM,"FW,MF",26.0,1997.0,12.7,7,5,2,3,2,3,11,27.3,8,6,0,6,3.0,10.0,12.0,0.0,defense,JAM,"FW,MF",26.0,1997.0,12.7,545,18,77,155,323,70,545,57,22,38.6,24,42.1,348,2582,1371,58,23,34,35,25,390,121,possession,JAM,"FW,MF",26.0,1997.0,24,1139,47,33.3,12.7,14,65,2,10,23,5,1.54,22,19,3,0.24,0.08,20.3,13.7,6.7,0.53,0.55,playing_time,JAM,"FW,MF",26.0,1997.0,12.7,3,0,0,12,18,3,34,3,5,1,0,0,59,6,9,40.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2024-25,Aston Villa,Morgan Rogers,ENG,"FW,MF",22.0,2002.0,37,37,3114,34.6,8,10,18,8,0,0,10,0,6.6,6.6,7.8,14.4,114,123,188,0.23,0.29,0.52,0.23,0.52,0.19,0.23,0.42,0.19,0.42,standard,ENG,"FW,MF",22.0,2002.0,34.6,8,55,20,36.4,1.59,0.58,0.15,0.4,15.9,0,0,0,6.6,6.6,0.12,1.4,1.4,shooting,ENG,"FW,MF",22.0,2002.0,34.6,664,907,73.2,9771,3327,374,460,81.3,203,267,76.0,49,65,75.4,10.0,7.8,5.2,2.2,51.0,73.0,56.0,3.0,123.0,passing,ENG,"FW,MF",22.0,2002.0,34.6,907.0,853,47,2,22,6,27,9,0,0,0,0,664,7,45,passing_types,ENG,"FW,MF",22.0,2002.0,34.6,105,3.04,80,0,13,7,5,0,16,0.46,14,0,1,0,1,0,goal_shot_creation,ENG,"FW,MF",22.0,2002.0,34.6,43,22,15,15,13,24,47,51.1,23,26,7,19,6.0,49.0,20.0,2.0,defense,ENG,"FW,MF",22.0,2002.0,34.6,1362,43,200,592,597,142,1362,160,66,41.3,74,46.3,794,5594,3232,114,68,33,114,74,956,188,possession,ENG,"FW,MF",22.0,2002.0,37,3114,84,91.1,34.6,37,84,19,0,Unknown,0,1.7,52,40,12,0.35,1.82,51.3,43.5,7.8,0.23,0.78,playing_time,ENG,"FW,MF",22.0,2002.0,34.6,10,0,0,50,51,2,27,6,22,1,0,0,119,13,52,20.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2025-26,Aston Villa,Morgan Rogers,ENG,"FW,MF",23-036,2002.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,6,12,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.19,0.05,0.19,standard,ENG,"FW,MF",23-036,2002.0,2.0,0,2,0,0.0,1.0,0.0,0.0,Unknown,12.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting,ENG,"FW,MF",23-036,2002.0,2.0,30,49,61.2,430,174,18,22,81.8,9,15,60.0,2,7,28.6,0.0,0.3,0.2,-0.3,2.0,4.0,1.0,0.0,6.0,passing,ENG,"FW,MF",23-036,2002.0,2.0,49.0,49,0,0,4,1,1,0,0,0,0,0,30,0,3,passing_types,ENG,"FW,MF",23-036,2002.0,2.0,3,1.5,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ENG,"FW,MF",23-036,2002.0,2.0,1,0,0,1,0,0,1,0.0,1,0,0,0,1.0,2.0,0.0,0.0,defense,ENG,"FW,MF",23-036,2002.0,2.0,75,1,6,38,32,8,75,12,5,41.7,7,58.3,60,295,115,2,2,0,11,2,57,12,possession,ENG,"FW,MF",23-036,2002.0,2,180,90,100.0,2.0,2,90,2,0,Unknown,0,0.5,0,1,-1,-0.5,Unknown,1.4,2.6,-1.2,-0.62,Unknown,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2023-24,Aston Villa,Moussa Diaby,FRA,"FW,MF",24.0,1999.0,38,25,2174,24.2,6,8,14,6,0,0,1,0,7.0,7.0,6.6,13.6,94,72,183,0.25,0.33,0.58,0.25,0.58,0.29,0.27,0.56,0.29,0.56,standard,FRA,"FW,MF",24.0,1999.0,24.2,6,54,22,40.7,2.24,0.91,0.11,0.27,15.9,0,0,0,7.0,7.0,0.13,-1.0,-1.0,shooting,FRA,"FW,MF",24.0,1999.0,24.2,485,619,78.4,6960,1348,280,329,85.1,170,215,79.1,17,32,53.1,8.0,6.6,4.5,1.4,47.0,29.0,40.0,9.0,72.0,passing,FRA,"FW,MF",24.0,1999.0,24.2,619.0,567,51,3,6,2,45,4,1,0,0,0,485,1,15,passing_types,FRA,"FW,MF",24.0,1999.0,24.2,80,3.31,64,1,6,7,2,0,10,0.41,9,0,1,0,0,0,goal_shot_creation,FRA,"FW,MF",24.0,1999.0,24.2,12,5,5,4,3,4,22,18.2,18,8,1,7,9.0,21.0,6.0,0.0,defense,FRA,"FW,MF",24.0,1999.0,24.2,824,12,69,298,470,136,824,70,29,41.4,37,52.9,568,3926,2013,94,43,39,33,30,620,183,possession,FRA,"FW,MF",24.0,1999.0,38,2174,57,63.6,24.2,25,75,4,13,23,0,1.79,41,40,1,0.04,-0.97,35.9,36.1,-0.1,-0.01,-0.26,playing_time,FRA,"FW,MF",24.0,1999.0,24.2,1,0,0,16,15,6,45,9,5,0,0,0,62,2,15,11.8,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2023-24,Aston Villa,Nicolò Zaniolo,ITA,"FW,MF",24.0,1999.0,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,2.6,1.0,3.6,35,30,60,0.21,0.0,0.21,0.21,0.21,0.28,0.11,0.39,0.28,0.39,standard,ITA,"FW,MF",24.0,1999.0,9.3,2,27,10,37.0,2.9,1.07,0.07,0.2,14.0,0,0,0,2.6,2.6,0.09,-0.6,-0.6,shooting,ITA,"FW,MF",24.0,1999.0,9.3,150,228,65.8,2141,550,94,119,79.0,44,62,71.0,6,15,40.0,0.0,1.0,0.7,-1.0,10.0,17.0,5.0,0.0,30.0,passing,ITA,"FW,MF",24.0,1999.0,9.3,228.0,225,2,0,0,2,18,1,0,0,0,0,150,1,23,passing_types,ITA,"FW,MF",24.0,1999.0,9.3,30,3.23,20,0,2,6,1,1,3,0.32,3,0,0,0,0,0,goal_shot_creation,ITA,"FW,MF",24.0,1999.0,9.3,19,9,10,7,2,9,17,52.9,8,13,0,13,1.0,20.0,11.0,0.0,defense,ITA,"FW,MF",24.0,1999.0,9.3,402,11,53,171,184,60,402,48,13,27.1,30,62.5,268,1854,915,35,16,15,31,36,284,60,possession,ITA,"FW,MF",24.0,1999.0,25,839,34,24.5,9.3,9,61,0,16,18,5,1.6,17,13,4,0.43,0.05,13.1,14.7,-1.6,-0.18,-0.35,playing_time,ITA,"FW,MF",24.0,1999.0,9.3,7,0,0,24,21,0,18,1,9,0,0,0,36,7,14,33.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2025-26,Bournemouth,Amine Adli,MAR,"FW,MF",25-113,2000.0,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,standard,MAR,"FW,MF",25-113,2000.0,0.6,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,MAR,"FW,MF",25-113,2000.0,0.6,21,27,77.8,316,81,11,12,91.7,8,9,88.9,1,3,33.3,0.0,0.1,0.0,-0.1,2.0,1.0,1.0,0.0,1.0,passing,MAR,"FW,MF",25-113,2000.0,0.6,27.0,26,1,0,1,1,2,1,0,0,0,0,21,0,0,passing_types,MAR,"FW,MF",25-113,2000.0,0.6,5,8.82,3,0,1,0,0,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,MAR,"FW,MF",25-113,2000.0,0.6,7,4,2,2,3,5,5,100.0,0,2,0,2,2.0,9.0,1.0,0.0,defense,MAR,"FW,MF",25-113,2000.0,0.6,43,1,9,14,20,1,43,5,2,40.0,3,60.0,23,230,169,3,2,0,1,0,23,8,possession,MAR,"FW,MF",25-113,2000.0,2,52,26,19.3,0.6,0,Unknown,0,2,26,0,3.0,0,0,0,0.0,0.0,0.5,0.2,0.3,0.54,-0.01,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2023-24,Bournemouth,David Brooks,WAL,"FW,MF",26.0,1997.0,13,2,282,3.1,1,1,2,1,0,0,1,0,2.2,2.2,1.0,3.2,8,21,27,0.32,0.32,0.64,0.32,0.64,0.7,0.33,1.03,0.7,1.03,standard,WAL,"FW,MF",26.0,1997.0,3.1,1,13,5,38.5,4.15,1.6,0.08,0.2,17.4,0,0,0,2.2,2.2,0.17,-1.2,-1.2,shooting,WAL,"FW,MF",26.0,1997.0,3.1,95,132,72.0,1545,666,47,55,85.5,34,42,81.0,10,23,43.5,1.0,1.0,0.5,0.0,8.0,14.0,12.0,3.0,21.0,passing,WAL,"FW,MF",26.0,1997.0,3.1,132.0,120,12,1,1,1,15,5,6,5,0,0,95,0,6,passing_types,WAL,"FW,MF",26.0,1997.0,3.1,20,6.41,16,1,1,1,1,0,3,0.96,2,0,1,0,0,0,goal_shot_creation,WAL,"FW,MF",26.0,1997.0,3.1,5,4,2,1,2,2,4,50.0,2,3,0,3,2.0,7.0,2.0,0.0,defense,WAL,"FW,MF",26.0,1997.0,3.1,177,2,25,72,83,11,177,10,4,40.0,6,60.0,102,680,279,8,9,1,7,1,113,27,possession,WAL,"FW,MF",26.0,1997.0,13,282,22,8.2,3.1,2,65,0,11,14,7,0.92,5,7,-2,-0.64,-0.32,5.6,6.1,-0.5,-0.16,-0.11,playing_time,WAL,"FW,MF",26.0,1997.0,3.1,1,0,0,6,1,1,15,2,4,0,0,0,17,1,6,14.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2024-25,Bournemouth,David Brooks,WAL,"FW,MF",27.0,1997.0,29,9,960,10.7,2,0,2,2,0,0,3,0,2.5,2.5,1.9,4.4,35,35,83,0.19,0.0,0.19,0.19,0.19,0.24,0.18,0.41,0.24,0.41,standard,WAL,"FW,MF",27.0,1997.0,10.7,2,25,12,48.0,2.34,1.13,0.08,0.17,16.3,0,0,0,2.5,2.5,0.1,-0.5,-0.5,shooting,WAL,"FW,MF",27.0,1997.0,10.7,310,411,75.4,4795,1429,176,205,85.9,101,130,77.7,24,47,51.1,0.0,1.9,2.0,-1.9,20.0,22.0,18.0,6.0,35.0,passing,WAL,"FW,MF",27.0,1997.0,10.7,411.0,366,44,14,3,0,52,10,17,7,4,0,310,1,14,passing_types,WAL,"FW,MF",27.0,1997.0,10.7,46,4.31,36,6,2,2,0,0,2,0.19,1,0,0,1,0,0,goal_shot_creation,WAL,"FW,MF",27.0,1997.0,10.7,14,6,2,8,4,2,16,12.5,14,18,2,16,5.0,19.0,9.0,1.0,defense,WAL,"FW,MF",27.0,1997.0,10.7,545,15,59,207,289,39,545,34,11,32.4,20,58.8,342,2344,1115,35,25,10,30,14,375,83,possession,WAL,"FW,MF",27.0,1997.0,29,960,33,28.1,10.7,9,67,0,20,18,7,1.41,23,12,11,1.03,0.99,20.7,14.7,5.9,0.56,0.21,playing_time,WAL,"FW,MF",27.0,1997.0,10.7,3,0,0,11,18,0,52,5,6,0,0,0,50,7,10,41.2,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ENG-Premier League,2025-26,Bournemouth,Eli Junior Kroupi,FRA,"FW,MF",19-069,2006.0,3,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,"FW,MF",19-069,2006.0,0.2,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,FRA,"FW,MF",19-069,2006.0,0.2,1,3,33.3,15,0,0,1,0.0,1,1,100.0,0,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,FRA,"FW,MF",19-069,2006.0,0.2,3.0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,passing_types,FRA,"FW,MF",19-069,2006.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,"FW,MF",19-069,2006.0,0.2,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,0.0,0.0,defense,FRA,"FW,MF",19-069,2006.0,0.2,5,1,1,1,3,1,5,1,0,0.0,1,100.0,2,18,12,1,0,1,0,0,1,0,possession,FRA,"FW,MF",19-069,2006.0,3,14,5,5.2,0.2,0,Unknown,0,3,5,0,2.0,0,1,-1,-6.43,-6.78,0.0,0.2,-0.2,-1.46,-2.12,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
