league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
FRA-Ligue 1,2023-24,Lorient,Eli Junior Kroupi,FRA,"FW,MF",17.0,2006.0,30,11,1084,12.0,5,3,8,5,0,0,1,0,3.5,3.5,1.8,5.3,10,12,63,0.42,0.25,0.66,0.42,0.66,0.29,0.15,0.44,0.29,0.44,standard,FRA,"FW,MF",17.0,2006.0,12.0,377,2,40,168,174,51,377,20,12,60.0,6,30.0,263,1372,428,10,13,5,24,10,248,63,possession,FRA,"FW,MF",17.0,2006.0,30,1084.0,36.0,35.4,12.0,11,64.0,0,19,20.0,4,0.63,16.0,25.0,-9.0,-0.75,-0.11,12.6,18.8,-6.2,-0.52,-0.01,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",17.0,2006.0,12.0,7,4,2,2,3,1,9,11.1,8,6,0,6,10,17,5,0,defense,FRA,"FW,MF",17.0,2006.0,12.0,216,279,77.4,3455,537,108,132,81.8,76,95,80.0,18,26,69.2,3,1.8,1.1,1.2,11,10,7,2,12,passing,FRA,"FW,MF",17.0,2006.0,12.0,20,1.66,13,3,3,1,0,0,3,0.25,2,0,1,0,0,0,goal_shot_creation,FRA,"FW,MF",17.0,2006.0,12.0,279,239,38,3,3,0,14,4,9,3,3,0,216,2,8,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",17.0,2006.0,12.0,5,22,12,54.5,1.83,1.0,0.23,0.42,13.7,0,0,0,3.5,3.5,0.16,1.5,1.5,shooting,FRA,"FW,MF",17.0,2006.0,12.0,1.0,0.0,0.0,16.0,8.0,8.0,14.0,10.0,4.0,0.0,0.0,0.0,35.0,8.0,21.0,27.6,misc
FRA-Ligue 1,2025-26,Lorient,Formose Mendy,SEN,DF,24-241,2001.0,2,2,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SEN,DF,24-241,2001.0,1.5,120,9,43,75,2,1,120,1,0,0.0,0,0.0,59,273,185,2,1,0,2,0,72,0,possession,SEN,DF,24-241,2001.0,2,135.0,68.0,50.0,1.5,2,68.0,1,0,0.0,0,1.5,1.0,1.0,0.0,0.0,2.0,2.6,1.4,1.2,0.78,0.89,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,DF,24-241,2001.0,1.5,3,2,2,1,0,3,5,60.0,2,2,0,2,3,6,15,0,defense,SEN,DF,24-241,2001.0,1.5,78,92,84.8,1526,521,33,34,97.1,34,39,87.2,10,16,62.5,0,0.0,0.0,0.0,0,8,0,0,5,passing,SEN,DF,24-241,2001.0,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SEN,DF,24-241,2001.0,1.5,92,84,7,3,0,4,1,4,0,0,0,0,78,1,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,DF,24-241,2001.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2023-24,Lorient,Formose Mendy,SEN,DF,22.0,2001.0,18,13,1256,14.0,0,0,0,0,0,0,6,0,0.3,0.3,0.1,0.4,14,61,13,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,standard,SEN,DF,22.0,2001.0,14.0,900,101,371,479,67,11,900,11,6,54.5,5,45.5,568,3364,1569,14,9,1,14,8,493,13,possession,SEN,DF,22.0,2001.0,18,1256.0,70.0,41.0,14.0,13,86.0,11,5,27.0,8,1.0,20.0,17.0,3.0,0.21,1.51,17.6,18.3,-0.7,-0.05,0.78,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,DF,22.0,2001.0,14.0,33,19,24,8,1,20,33,60.6,13,23,12,11,20,53,59,1,defense,SEN,DF,22.0,2001.0,14.0,587,739,79.4,11323,4269,233,286,81.5,264,299,88.3,74,119,62.2,0,0.1,0.3,-0.1,2,56,4,1,61,passing,SEN,DF,22.0,2001.0,14.0,10,0.72,8,0,0,1,0,1,1,0.07,1,0,0,0,0,0,goal_shot_creation,SEN,DF,22.0,2001.0,14.0,739,658,80,35,0,18,13,44,0,0,0,0,587,1,11,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,DF,22.0,2001.0,14.0,0,7,2,28.6,0.5,0.14,0.0,0.0,14.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting,SEN,DF,22.0,2001.0,14.0,6.0,0.0,0.0,16.0,11.0,0.0,13.0,20.0,19.0,0.0,2.0,1.0,90.0,43.0,15.0,74.1,misc
FRA-Ligue 1,2023-24,Lorient,Gedeon Kalulu,COD,DF,25.0,1997.0,19,11,970,10.8,0,1,1,0,0,0,0,0,0.3,0.3,1.1,1.4,17,35,60,0.0,0.09,0.09,0.0,0.09,0.03,0.1,0.13,0.03,0.13,standard,COD,DF,25.0,1997.0,10.8,644,48,212,285,157,19,644,12,3,25.0,9,75.0,429,2620,1003,17,11,3,9,7,387,60,possession,COD,DF,25.0,1997.0,19,970.0,51.0,31.7,10.8,11,78.0,5,8,13.0,8,1.05,17.0,23.0,-6.0,-0.56,0.18,13.6,18.4,-4.9,-0.45,0.08,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,COD,DF,25.0,1997.0,10.8,23,17,13,8,2,12,22,54.5,10,18,2,16,5,28,30,0,defense,COD,DF,25.0,1997.0,10.8,433,528,82.0,6775,2140,227,264,86.0,154,179,86.0,31,47,66.0,1,1.1,1.1,-0.1,8,29,11,6,35,passing,COD,DF,25.0,1997.0,10.8,17,1.58,15,0,0,1,0,1,3,0.28,2,0,0,1,0,0,goal_shot_creation,COD,DF,25.0,1997.0,10.8,528,456,70,7,0,5,21,63,0,0,0,0,433,2,17,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,COD,DF,25.0,1997.0,10.8,0,6,1,16.7,0.56,0.09,0.0,0.0,19.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,COD,DF,25.0,1997.0,10.8,0.0,0.0,0.0,18.0,7.0,0.0,21.0,5.0,17.0,0.0,0.0,0.0,60.0,10.0,11.0,47.6,misc
FRA-Ligue 1,2023-24,Lorient,Gino Caoki,FRA,MF,19.0,2004.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,19.0,2004.0,0.1,4,1,2,2,0,0,4,0,0,0.0,0,0.0,4,28,21,1,0,0,0,0,3,0,possession,FRA,MF,19.0,2004.0,1,7.0,7.0,0.2,0.1,0,0.0,0,1,7.0,2,0.0,0.0,2.0,-2.0,-25.71,-25.1,0.0,0.9,-0.9,-12.06,-11.58,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,MF,19.0,2004.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense,FRA,MF,19.0,2004.0,0.1,2,4,50.0,26,14,2,2,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,MF,19.0,2004.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,MF,19.0,2004.0,0.1,4,3,1,1,0,0,1,0,0,0,0,0,2,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,MF,19.0,2004.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,FRA,MF,19.0,2004.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,misc
FRA-Ligue 1,2023-24,Lorient,Ibrahima Koné,MLI,FW,24.0,1999.0,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MLI,FW,24.0,1999.0,0.4,7,0,0,7,0,0,7,0,0,0.0,0,0.0,5,33,17,0,0,0,2,1,7,1,possession,MLI,FW,24.0,1999.0,1,32.0,32.0,1.0,0.4,0,0.0,0,1,32.0,0,1.0,0.0,0.0,0.0,0.0,0.68,0.1,0.7,-0.6,-1.78,-1.28,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MLI,FW,24.0,1999.0,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense,MLI,FW,24.0,1999.0,0.4,2,3,66.7,16,7,2,3,66.7,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,passing,MLI,FW,24.0,1999.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,MLI,FW,24.0,1999.0,0.4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MLI,FW,24.0,1999.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,MLI,FW,24.0,1999.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,75.0,misc
FRA-Ligue 1,2025-26,Lorient,Igor Carioca,BRA,DF,29-010,1996.0,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,7,14,7,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,standard,BRA,DF,29-010,1996.0,3.0,202,11,62,89,51,1,202,1,0,0.0,1,100.0,121,543,310,7,7,1,3,0,131,7,possession,BRA,DF,29-010,1996.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,0.0,0,1.0,5.0,8.0,-3.0,-1.0,0.0,5.4,4.4,1.0,0.33,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,DF,29-010,1996.0,3.0,3,2,1,1,1,2,2,100.0,0,4,2,2,5,8,9,0,defense,BRA,DF,29-010,1996.0,3.0,147,174,84.5,2420,704,69,76,90.8,65,72,90.3,8,18,44.4,0,0.1,0.1,-0.1,3,6,4,0,14,passing,BRA,DF,29-010,1996.0,3.0,5,1.67,2,2,0,0,0,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,BRA,DF,29-010,1996.0,3.0,174,153,20,8,0,0,8,9,1,0,1,0,147,1,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,DF,29-010,1996.0,3.0,0,1,0,0.0,0.33,0.0,0.0,0.0,22.9,1,0,0,0.0,0.0,0.04,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2023-24,Lorient,Igor Carioca,BRA,"DF,MF",26.0,1996.0,5,2,262,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,6,8,16,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.1,0.01,0.1,standard,BRA,"DF,MF",26.0,1996.0,2.9,199,6,61,95,45,4,199,9,4,44.4,4,44.4,116,694,264,6,3,2,4,1,110,16,possession,BRA,"DF,MF",26.0,1996.0,5,262.0,52.0,8.6,2.9,2,90.0,2,3,27.0,1,0.2,3.0,11.0,-8.0,-2.75,-2.27,2.2,7.3,-5.0,-1.73,-1.34,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,"DF,MF",26.0,1996.0,2.9,8,6,6,1,1,4,6,66.7,2,0,0,0,3,11,6,0,defense,BRA,"DF,MF",26.0,1996.0,2.9,115,162,71.0,1807,594,63,77,81.8,38,52,73.1,10,18,55.6,0,0.3,0.5,-0.3,2,5,3,2,8,passing,BRA,"DF,MF",26.0,1996.0,2.9,7,2.4,6,1,0,0,0,0,1,0.34,1,0,0,0,0,0,goal_shot_creation,BRA,"DF,MF",26.0,1996.0,2.9,162,134,28,4,1,1,10,24,0,0,0,0,115,0,15,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,"DF,MF",26.0,1996.0,2.9,0,1,0,0.0,0.34,0.0,0.0,0.0,19.5,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,BRA,"DF,MF",26.0,1996.0,2.9,2.0,0.0,0.0,7.0,4.0,0.0,10.0,3.0,6.0,0.0,2.0,0.0,18.0,4.0,5.0,44.4,misc
FRA-Ligue 1,2023-24,Lorient,Imran Louza,MAR,MF,24.0,1999.0,14,10,863,9.6,1,3,4,1,0,0,1,0,1.1,1.1,2.5,3.6,19,83,36,0.1,0.31,0.42,0.1,0.42,0.11,0.27,0.37,0.11,0.37,standard,MAR,MF,24.0,1999.0,9.6,672,14,96,401,183,17,672,18,10,55.6,7,38.9,497,2993,1186,19,21,2,14,10,466,36,possession,MAR,MF,24.0,1999.0,14,863.0,62.0,28.2,9.6,10,79.0,3,4,19.0,1,0.79,12.0,19.0,-7.0,-0.73,-0.07,11.9,15.0,-3.1,-0.33,0.25,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MAR,MF,24.0,1999.0,9.6,13,7,2,8,3,2,8,25.0,6,8,1,7,9,22,4,0,defense,MAR,MF,24.0,1999.0,9.6,465,583,79.8,8875,3020,177,202,87.6,217,252,86.1,62,107,57.9,3,2.5,2.4,0.5,25,65,15,1,83,passing,MAR,MF,24.0,1999.0,9.6,46,4.8,25,16,1,3,1,0,3,0.31,2,1,0,0,0,0,goal_shot_creation,MAR,MF,24.0,1999.0,9.6,583,493,87,37,1,4,53,6,37,19,13,0,465,3,4,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MAR,MF,24.0,1999.0,9.6,1,22,5,22.7,2.29,0.52,0.05,0.2,23.2,2,0,0,1.1,1.1,0.05,-0.1,-0.1,shooting,MAR,MF,24.0,1999.0,9.6,1.0,0.0,0.0,16.0,15.0,0.0,53.0,9.0,7.0,0.0,0.0,0.0,57.0,9.0,8.0,52.9,misc
FRA-Ligue 1,2023-24,Lorient,Jean-Victor Makengo,FRA,"MF,FW",25.0,1998.0,11,5,479,5.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,11,28,17,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,standard,FRA,"MF,FW",25.0,1998.0,5.3,339,11,75,189,80,3,339,14,5,35.7,8,57.1,275,1622,744,11,7,0,8,11,258,17,possession,FRA,"MF,FW",25.0,1998.0,11,479.0,44.0,15.7,5.3,5,73.0,1,6,19.0,13,0.64,6.0,8.0,-2.0,-0.38,0.36,4.6,8.5,-3.8,-0.72,-0.25,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,FW",25.0,1998.0,5.3,5,4,3,2,0,2,6,33.3,4,12,1,11,8,13,5,0,defense,FRA,"MF,FW",25.0,1998.0,5.3,244,277,88.1,3368,718,135,147,91.8,90,97,92.8,3,11,27.3,0,0.0,0.2,0.0,0,16,5,1,28,passing,FRA,"MF,FW",25.0,1998.0,5.3,4,0.75,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,"MF,FW",25.0,1998.0,5.3,277,271,6,4,0,2,5,1,1,0,0,0,244,0,6,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,FW",25.0,1998.0,5.3,0,5,2,40.0,0.94,0.38,0.0,0.0,25.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,FRA,"MF,FW",25.0,1998.0,5.3,0.0,0.0,0.0,7.0,7.0,0.0,5.0,8.0,4.0,0.0,0.0,0.0,29.0,2.0,2.0,50.0,misc
FRA-Ligue 1,2025-26,Lorient,Joel Mvuka,NOR,"DF,MF",22-292,2002.0,2,1,140,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,2,7,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,standard,NOR,"DF,MF",22-292,2002.0,1.6,61,1,19,22,23,1,61,4,1,25.0,3,75.0,37,185,96,3,4,0,0,1,38,7,possession,NOR,"DF,MF",22-292,2002.0,2,140.0,70.0,51.9,1.6,1,64.0,0,1,76.0,1,0.0,1.0,8.0,-7.0,-4.5,-7.27,1.7,3.6,-1.8,-1.16,-3.13,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NOR,"DF,MF",22-292,2002.0,1.6,5,3,3,1,1,2,3,66.7,1,0,0,0,2,7,3,0,defense,NOR,"DF,MF",22-292,2002.0,1.6,34,47,72.3,486,47,21,30,70.0,10,12,83.3,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,2,passing,NOR,"DF,MF",22-292,2002.0,1.6,1,0.64,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,NOR,"DF,MF",22-292,2002.0,1.6,47,45,2,0,0,0,3,2,0,0,0,0,34,0,4,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NOR,"DF,MF",22-292,2002.0,1.6,0,1,0,0.0,0.64,0.0,0.0,0.0,20.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2023-24,Lorient,Joel Mvuka,NOR,"DF,FW",20.0,2002.0,7,2,197,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,1,16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard,NOR,"DF,FW",20.0,2002.0,2.2,75,3,12,27,38,2,75,13,3,23.1,8,61.5,53,346,94,4,3,0,2,2,46,16,possession,NOR,"DF,FW",20.0,2002.0,7,197.0,28.0,6.4,2.2,2,50.0,0,5,19.0,2,0.0,1.0,4.0,-3.0,-1.37,-0.74,0.8,4.4,-3.5,-1.61,-1.17,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NOR,"DF,FW",20.0,2002.0,2.2,5,3,3,1,1,3,7,42.9,4,1,0,1,2,7,1,0,defense,NOR,"DF,FW",20.0,2002.0,2.2,33,49,67.3,500,98,19,23,82.6,10,18,55.6,2,5,40.0,0,0.0,0.2,0.0,0,1,0,0,1,passing,NOR,"DF,FW",20.0,2002.0,2.2,1,0.45,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,NOR,"DF,FW",20.0,2002.0,2.2,49,41,8,2,0,0,12,1,5,2,3,0,33,0,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NOR,"DF,FW",20.0,2002.0,2.2,0,1,0,0.0,0.46,0.0,0.0,0.0,18.5,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting,NOR,"DF,FW",20.0,2002.0,2.2,1.0,0.0,0.0,1.0,5.0,1.0,12.0,2.0,3.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,misc
