league,season,team,player,nation,pos,age,born,90s,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
ESP-La Liga,2024-25,Alavés,Toni Martínez,ESP,FW,27,1997,11.2,240,227,10,0,2,3,7,1,0,0,0,0,140,3,2
ESP-La Liga,2024-25,Athletic Club,Adama Boiro,ESP,"DF,FW",22,2002,12.2,502,397,105,6,0,0,31,99,0,0,0,0,401,0,10
ESP-La Liga,2024-25,Athletic Club,Adu Ares,ESP,FW,22,2001,0.2,9,9,0,0,0,0,1,0,0,0,0,0,5,0,1
ESP-La Liga,2024-25,Athletic Club,Aingeru Olabarrieta,ESP,FW,18,2005,0.6,18,18,0,0,0,0,4,0,0,0,0,0,9,0,2
ESP-La Liga,2024-25,Athletic Club,Aitor Paredes,ESP,DF,24,2000,20.1,947,909,36,29,0,6,1,0,0,0,0,0,789,2,5
ESP-La Liga,2024-25,Athletic Club,Alex Padilla,ESP,GK,20,2003,3.6,121,79,41,19,0,0,0,0,0,0,0,0,67,1,0
ESP-La Liga,2024-25,Athletic Club,Ander Herrera,ESP,MF,34,1989,3.0,200,194,6,5,0,0,1,1,0,0,0,0,181,0,0
ESP-La Liga,2024-25,Athletic Club,Andoni Gorosabel,ESP,DF,27,1996,16.5,884,690,193,14,0,0,41,179,0,0,0,0,736,1,21
ESP-La Liga,2024-25,Athletic Club,Beñat Prados,ESP,MF,23,2001,19.1,789,774,14,11,4,3,9,3,0,0,0,0,647,1,10
ESP-La Liga,2024-25,Athletic Club,Daniel Vivian,ESP,DF,25,1999,29.0,1753,1685,65,58,2,11,8,2,0,0,0,0,1526,3,13
ESP-La Liga,2024-25,Athletic Club,Endika Buján,ESP,FW,21,2003,0.1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
ESP-La Liga,2024-25,Athletic Club,Gorka Guruzeta,ESP,FW,27,1996,20.4,411,383,25,0,1,4,5,3,0,0,0,0,298,3,13
ESP-La Liga,2024-25,Athletic Club,Iñaki Williams,GHA,FW,30,1994,29.5,830,798,26,0,7,7,115,21,0,0,0,0,525,6,35
ESP-La Liga,2024-25,Athletic Club,Iñigo Lekue,ESP,DF,31,1993,8.6,439,348,89,10,0,1,16,79,0,0,0,0,345,2,6
ESP-La Liga,2024-25,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,30,1993,16.4,844,805,34,26,6,8,29,0,6,1,5,0,683,5,18
ESP-La Liga,2024-25,Athletic Club,Javi Martón,ESP,"FW,MF",25,1999,0.6,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
ESP-La Liga,2024-25,Athletic Club,Julen Agirrezabala,ESP,GK,23,2000,13.4,411,305,102,36,0,0,0,0,0,0,0,0,281,4,0
ESP-La Liga,2024-25,Athletic Club,Maroan Sannadi,MAR,FW,23,2001,8.4,159,156,3,0,1,0,6,0,0,0,0,0,115,0,9
ESP-La Liga,2024-25,Athletic Club,Mikel Jauregizar,ESP,MF,20,2003,24.9,1121,1074,42,24,5,13,27,0,18,2,11,0,904,5,13
ESP-La Liga,2024-25,Athletic Club,Mikel Vesga,ESP,MF,31,1993,11.0,539,523,14,9,3,4,8,4,0,0,0,0,429,2,4
ESP-La Liga,2024-25,Athletic Club,Nico Williams,ESP,FW,22,2002,22.2,705,640,60,8,0,3,107,12,40,12,20,0,497,5,36
ESP-La Liga,2024-25,Athletic Club,Nicolás Serrano,ESP,FW,21,2003,1.2,44,37,7,2,0,0,13,0,5,4,0,0,25,0,0
ESP-La Liga,2024-25,Athletic Club,Oihan Sancet,ESP,MF,24,2000,18.0,569,547,18,2,5,4,18,3,0,0,0,0,461,4,14
ESP-La Liga,2024-25,Athletic Club,Peio Canales,ESP,"MF,FW",19,2005,2.9,112,96,16,3,0,1,16,0,11,1,9,0,89,0,1
ESP-La Liga,2024-25,Athletic Club,Unai Gómez,ESP,"MF,FW",21,2003,14.3,305,278,26,3,2,0,23,1,12,11,0,0,223,1,6
ESP-La Liga,2024-25,Athletic Club,Unai Núñez,ESP,DF,27,1997,7.2,325,310,15,13,0,7,0,0,0,0,0,0,283,0,0
ESP-La Liga,2024-25,Athletic Club,Unai Simón,ESP,GK,27,1997,21.0,654,484,166,49,0,0,0,0,0,0,0,0,455,4,0
ESP-La Liga,2024-25,Athletic Club,Yeray Álvarez,ESP,DF,29,1995,19.8,1182,1126,52,40,1,16,3,2,0,0,0,0,994,4,13
ESP-La Liga,2024-25,Athletic Club,Yuri Berchiche,ESP,DF,34,1990,22.7,1398,1149,246,27,0,19,42,219,0,0,0,0,1174,3,19
ESP-La Liga,2024-25,Athletic Club,Álex Berenguer,ESP,"FW,MF",29,1995,26.0,954,769,178,57,7,3,178,15,101,42,36,1,628,7,28
ESP-La Liga,2024-25,Athletic Club,Álvaro djaló,ESP,FW,24,1999,7.3,128,123,4,0,0,4,14,1,0,0,0,0,85,1,3
ESP-La Liga,2024-25,Athletic Club,Óscar de Marcos,ESP,DF,35,1989,17.4,1010,793,213,21,4,2,55,192,0,0,0,0,800,4,20
ESP-La Liga,2024-25,Atlético Madrid,Adrian Niño,ESP,FW,20,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP-La Liga,2024-25,Atlético Madrid,Alexander Sørloth,NOR,FW,28,1995,17.4,359,341,12,0,1,0,5,0,0,0,0,0,229,6,5
ESP-La Liga,2024-25,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33,1991,27.4,1463,1313,145,26,12,9,138,13,81,28,29,0,1094,5,39
ESP-La Liga,2024-25,Atlético Madrid,Axel Witsel,BEL,DF,35,1989,9.5,545,525,19,15,0,2,0,1,0,0,0,0,494,1,1
ESP-La Liga,2024-25,Atlético Madrid,Clément Lenglet,FRA,DF,29,1995,21.9,1364,1318,45,35,0,13,4,3,0,0,0,0,1193,1,13
ESP-La Liga,2024-25,Atlético Madrid,Conor Gallagher,ENG,MF,24,2000,18.1,840,818,16,6,3,1,13,8,1,1,0,0,714,6,18
ESP-La Liga,2024-25,Atlético Madrid,César Azpilicueta,ESP,DF,34,1989,9.7,671,580,91,8,1,3,5,83,0,0,0,0,581,0,4
ESP-La Liga,2024-25,Atlético Madrid,Giuliano Simeone,ARG,MF,21,2002,21.4,795,765,29,0,2,0,49,28,1,0,0,0,600,1,40
ESP-La Liga,2024-25,Atlético Madrid,Jan Oblak,SVN,GK,31,1993,36.0,948,608,339,62,0,1,0,0,0,0,0,0,763,1,0
ESP-La Liga,2024-25,Atlético Madrid,Javi Galán,ESP,DF,29,1994,19.8,1028,838,186,19,1,2,57,167,0,0,0,0,852,4,24
ESP-La Liga,2024-25,Atlético Madrid,José María Giménez,URU,DF,29,1995,22.2,1362,1283,78,54,1,18,0,5,0,0,0,0,1250,1,4
ESP-La Liga,2024-25,Atlético Madrid,Juan Musso,ARG,GK,30,1994,2.0,60,41,18,5,0,1,0,0,0,0,0,0,51,1,0
ESP-La Liga,2024-25,Atlético Madrid,Julián Álvarez,ARG,FW,24,2000,27.9,966,879,85,8,14,12,69,6,50,21,15,0,717,2,31
ESP-La Liga,2024-25,Atlético Madrid,Koke,ESP,MF,32,1992,21.4,1640,1565,67,48,3,6,22,7,12,5,2,0,1444,8,16
ESP-La Liga,2024-25,Atlético Madrid,Marcos Llorente,ESP,"DF,MF",29,1995,27.9,1563,1371,183,13,1,2,62,170,0,0,0,0,1337,9,34
ESP-La Liga,2024-25,Atlético Madrid,Nahuel Molina,ARG,DF,26,1998,17.7,1182,998,178,15,2,6,55,154,9,3,6,0,945,6,37
ESP-La Liga,2024-25,Atlético Madrid,Pablo Barrios,ESP,MF,21,2003,25.9,1511,1478,30,23,5,11,26,5,0,0,0,0,1299,3,28
ESP-La Liga,2024-25,Atlético Madrid,Reinildo Mandava,MOZ,DF,30,1994,10.5,612,517,95,11,0,1,8,84,0,0,0,0,515,0,7
ESP-La Liga,2024-25,Atlético Madrid,Robin Le Normand,ESP,DF,27,1996,23.9,1298,1263,34,26,0,5,1,4,0,0,0,0,1174,1,3
ESP-La Liga,2024-25,Atlético Madrid,Rodrigo De Paul,ARG,MF,30,1994,23.4,1773,1650,111,79,27,14,59,18,12,2,7,0,1449,12,28
ESP-La Liga,2024-25,Atlético Madrid,Rodrigo Riquelme,ESP,"MF,DF",24,2000,5.7,269,244,25,3,1,0,34,8,13,6,5,0,210,0,10
ESP-La Liga,2024-25,Atlético Madrid,Samuel Lino,BRA,"MF,DF",24,1999,17.2,821,792,28,3,1,3,41,23,2,0,0,0,652,1,31
ESP-La Liga,2024-25,Atlético Madrid,Thomas Lemar,FRA,MF,28,1995,0.9,68,61,7,4,0,0,3,1,2,0,0,0,57,0,1
ESP-La Liga,2024-25,Atlético Madrid,Ángel Correa,ARG,"FW,MF",29,1995,8.9,280,266,11,0,1,2,24,1,7,1,1,0,206,3,14
ESP-La Liga,2024-25,Barcelona,Alejandro Balde,ESP,DF,20,2003,25.4,1484,1287,193,32,3,2,67,161,0,0,0,0,1306,4,28
ESP-La Liga,2024-25,Barcelona,Andreas Christensen,DEN,DF,28,1996,2.8,220,218,2,2,0,0,0,0,0,0,0,0,202,0,2
ESP-La Liga,2024-25,Barcelona,Ansu Fati,ESP,FW,21,2002,2.6,125,119,4,3,2,0,0,0,1,0,0,0,104,2,3
ESP-La Liga,2024-25,Barcelona,Dani Olmo,ESP,"MF,FW",26,1998,13.5,641,611,28,10,11,6,21,0,11,6,2,0,520,2,18
ESP-La Liga,2024-25,Barcelona,Daniel Rodriguez,ESP,FW,18,2005,0.4,20,20,0,0,0,0,3,0,0,0,0,0,15,0,0
ESP-La Liga,2024-25,Barcelona,Eric García,ESP,"DF,MF",23,2001,17.4,1340,1269,69,24,4,3,7,44,0,0,0,0,1234,2,12
ESP-La Liga,2024-25,Barcelona,Fermin López,ESP,"MF,FW",21,2003,13.9,675,624,48,6,8,5,47,4,28,12,2,1,552,3,12
ESP-La Liga,2024-25,Barcelona,Ferrán Torres,ESP,"FW,MF",24,2000,12.3,360,329,28,5,2,2,17,1,9,2,0,0,267,3,14
ESP-La Liga,2024-25,Barcelona,Frenkie de Jong,NED,MF,27,1997,12.7,1148,1120,26,24,4,2,6,2,0,0,0,0,1084,2,11
ESP-La Liga,2024-25,Barcelona,Gavi,ESP,"MF,FW",19,2004,12.1,814,792,21,13,1,5,9,5,1,0,0,0,733,1,7
ESP-La Liga,2024-25,Barcelona,Gerard Martín,ESP,DF,22,2002,11.5,789,682,106,11,1,1,36,95,0,0,0,0,656,1,23
ESP-La Liga,2024-25,Barcelona,Héctor Fort,ESP,DF,17,2006,6.5,497,440,56,4,0,2,12,52,0,0,0,0,448,1,12
ESP-La Liga,2024-25,Barcelona,Iñaki Peña,ESP,GK,25,1999,15.5,630,517,113,29,0,0,0,0,0,0,0,0,562,0,0
ESP-La Liga,2024-25,Barcelona,Iñigo Martínez,ESP,DF,33,1991,27.7,2435,2316,116,94,3,34,8,7,0,0,0,0,2217,3,15
ESP-La Liga,2024-25,Barcelona,Jules Koundé,FRA,DF,25,1998,28.9,2140,1803,332,66,6,13,63,266,0,0,0,0,1856,5,25
ESP-La Liga,2024-25,Barcelona,Lamine Yamal,ESP,FW,17,2007,31.7,1553,1497,48,5,33,4,108,23,20,5,0,0,1161,8,57
ESP-La Liga,2024-25,Barcelona,Marc Bernal,ESP,MF,17,2007,2.7,160,154,6,6,0,1,0,0,0,0,0,0,148,0,2
ESP-La Liga,2024-25,Barcelona,Marc Casado,ESP,MF,20,2003,17.9,1367,1330,37,34,4,7,9,3,0,0,0,0,1221,0,17
ESP-La Liga,2024-25,Barcelona,Marc-André ter Stegen,GER,GK,32,1992,7.5,251,213,38,11,0,0,0,0,0,0,0,0,233,0,0
ESP-La Liga,2024-25,Barcelona,Pablo Torre,ESP,"MF,FW",21,2003,3.4,220,198,21,5,3,0,13,0,14,9,1,0,180,1,4
ESP-La Liga,2024-25,Barcelona,Pau Cubarsí,ESP,DF,17,2007,29.1,2604,2516,84,67,4,7,2,7,0,0,0,0,2434,4,6
ESP-La Liga,2024-25,Barcelona,Pau Victor,ESP,FW,22,2001,3.5,121,117,4,1,0,0,3,1,0,0,0,0,98,0,2
ESP-La Liga,2024-25,Barcelona,Pedri,ESP,MF,21,2002,32.0,2749,2605,140,74,27,16,58,15,41,22,1,0,2404,4,43
ESP-La Liga,2024-25,Barcelona,Raphinha,BRA,"FW,MF",27,1996,31.5,1497,1260,225,49,11,15,215,19,140,48,41,0,1064,12,36
ESP-La Liga,2024-25,Barcelona,Robert Lewandowski,POL,FW,35,1988,29.6,522,503,15,1,3,6,5,0,0,0,0,0,383,4,22
ESP-La Liga,2024-25,Barcelona,Ronald Araújo,URU,DF,25,1999,8.4,725,697,27,20,0,1,0,6,0,0,0,0,666,1,0
ESP-La Liga,2024-25,Barcelona,Sergi Dominguez,ESP,DF,19,2005,1.9,180,173,7,4,0,0,0,1,0,0,0,0,171,0,0
ESP-La Liga,2024-25,Barcelona,Wojciech Szczęsny,POL,GK,34,1990,15.0,454,377,75,21,0,1,0,0,0,0,0,0,402,2,0
ESP-La Liga,2024-25,Betis,Abde Ezzalzouli,MAR,"FW,MF",22,2001,22.0,757,732,23,6,2,4,49,15,1,0,0,0,542,2,27
ESP-La Liga,2024-25,Betis,Adrián,ESP,GK,37,1987,19.0,619,453,163,54,0,0,0,0,0,0,0,0,474,3,4
ESP-La Liga,2024-25,Betis,Aitor Ruibal,ESP,"DF,FW",28,1996,14.6,612,516,91,5,1,1,32,81,2,1,1,0,495,5,14
ESP-La Liga,2024-25,Betis,Antony,BRA,FW,24,2000,15.1,768,722,45,11,7,5,40,20,14,4,4,0,622,1,18
ESP-La Liga,2024-25,Betis,Assane Diao,SEN,FW,18,2005,3.1,66,61,5,0,0,0,4,2,0,0,0,0,49,0,4
ESP-La Liga,2024-25,Betis,Carlos Guirao,ESP,MF,21,2003,1.2,46,43,3,2,0,0,0,1,0,0,0,0,36,0,4
ESP-La Liga,2024-25,Betis,Cucho,COL,FW,25,1999,12.7,310,281,28,0,1,5,12,1,0,0,0,0,223,1,10
ESP-La Liga,2024-25,Betis,Cédric Bakambu,COD,FW,33,1991,7.9,126,120,5,0,1,0,2,0,0,0,0,0,84,1,7
ESP-La Liga,2024-25,Betis,Diego Llorente,ESP,DF,30,1993,28.0,1595,1533,59,53,0,11,1,5,0,0,0,0,1383,3,9
ESP-La Liga,2024-25,Betis,Ezequiel Ávila,ARG,FW,30,1994,7.5,238,215,21,3,0,2,29,10,2,1,1,0,166,2,9
ESP-La Liga,2024-25,Betis,Fran Vieites,ESP,GK,25,1999,4.0,119,71,48,19,0,1,0,0,0,0,0,0,76,0,0
ESP-La Liga,2024-25,Betis,Giovani Lo Celso,ARG,"MF,FW",28,1996,16.2,970,812,157,73,15,8,95,11,67,36,22,0,766,1,21
ESP-La Liga,2024-25,Betis,Héctor Bellerín,ESP,DF,29,1995,6.4,328,277,51,6,2,0,10,45,0,0,0,0,270,0,6
ESP-La Liga,2024-25,Betis,Iker Losada,ESP,"MF,FW",22,2001,3.7,142,141,1,1,2,1,4,0,0,0,0,0,107,0,6
ESP-La Liga,2024-25,Betis,Isco,ESP,MF,32,1992,17.2,1173,1027,143,60,6,27,92,5,72,28,28,0,957,3,24
ESP-La Liga,2024-25,Betis,Jesus Rodríguez,ESP,FW,18,2005,12.3,331,322,8,1,0,0,18,4,3,0,1,0,241,1,16
ESP-La Liga,2024-25,Betis,Johnny Cardoso,USA,MF,22,2001,23.8,1109,1083,24,23,2,10,3,1,0,0,0,0,950,2,21
ESP-La Liga,2024-25,Betis,Juanmi,ESP,"FW,MF",31,1993,2.7,70,67,3,1,0,0,1,2,0,0,0,0,58,0,5
ESP-La Liga,2024-25,Betis,Marc Bartra,ESP,DF,33,1991,23.3,1163,1093,63,50,3,19,1,5,0,0,0,0,945,7,8
ESP-La Liga,2024-25,Betis,Marc Roca,ESP,MF,27,1996,10.1,538,510,26,24,0,4,10,0,1,0,1,0,465,2,10
ESP-La Liga,2024-25,Betis,Mateo Flores,ESP,MF,20,2004,1.7,69,67,2,2,0,0,1,0,0,0,0,0,56,0,2
ESP-La Liga,2024-25,Betis,Nabil Fekir,FRA,MF,31,1993,2.0,82,71,11,3,1,1,10,0,8,3,3,0,67,0,4
ESP-La Liga,2024-25,Betis,Natan,BRA,DF,23,2001,24.2,1265,1197,64,48,0,11,2,11,0,0,0,0,1122,4,0
ESP-La Liga,2024-25,Betis,Nobel Mendy,FRA,DF,19,2004,1.2,53,51,2,1,0,0,0,0,0,0,0,0,46,0,0
ESP-La Liga,2024-25,Betis,Pablo Fornals,ESP,"MF,FW",28,1996,20.3,1109,1051,55,20,10,10,54,12,23,7,6,0,887,3,26
ESP-La Liga,2024-25,Betis,Pablo Garcia,ESP,FW,17,2006,0.4,14,13,1,0,0,1,2,1,0,0,0,0,10,0,1
ESP-La Liga,2024-25,Betis,Ricardo Rodríguez,SUI,DF,31,1992,14.2,744,611,130,17,0,3,15,113,0,0,0,0,610,3,8
ESP-La Liga,2024-25,Betis,Rodri,ESP,FW,24,2000,1.3,66,61,5,1,0,1,6,1,3,2,1,0,56,0,3
ESP-La Liga,2024-25,Betis,Romain Perraud,FRA,DF,26,1997,22.2,1157,916,236,31,0,5,71,205,0,0,0,0,921,5,45
ESP-La Liga,2024-25,Betis,Rui Silva,POR,GK,30,1994,15.0,524,404,118,42,0,0,0,0,0,0,0,0,412,2,0
ESP-La Liga,2024-25,Betis,Sergi Altimira,ESP,MF,22,2001,21.9,1258,1231,26,22,4,16,5,3,0,0,0,0,1123,1,17
ESP-La Liga,2024-25,Betis,Sergio Arribas,ESP,DF,21,2003,1.0,54,40,13,1,0,0,0,12,0,0,0,0,37,1,2
ESP-La Liga,2024-25,Betis,Vitor Roque,BRA,FW,19,2005,13.7,195,163,32,0,1,0,6,1,1,0,0,0,142,0,7
ESP-La Liga,2024-25,Betis,William Carvalho,POR,MF,32,1992,5.4,395,383,10,10,0,4,2,0,0,0,0,0,343,2,8
ESP-La Liga,2024-25,Betis,Youssouf Sabaly,SEN,DF,31,1993,17.6,994,798,196,20,2,3,31,176,0,0,0,0,862,0,20
ESP-La Liga,2024-25,Betis,Ángel Ortíz,ESP,DF,20,2004,3.9,225,186,38,3,0,0,19,35,0,0,0,0,167,1,10
ESP-La Liga,2024-25,Celta Vigo,Alfon,ESP,"FW,MF",25,1999,15.2,377,370,4,1,1,3,40,3,0,0,0,0,263,3,27
ESP-La Liga,2024-25,Celta Vigo,Anastasios Douvikas,GRE,FW,24,1999,7.8,107,85,21,0,0,0,1,0,0,0,0,0,76,1,6
ESP-La Liga,2024-25,Celta Vigo,Borja Iglesias,ESP,FW,31,1993,21.7,489,425,56,1,8,8,6,2,0,0,0,0,346,8,21
ESP-La Liga,2024-25,Celta Vigo,Carl Starfelt,SWE,DF,29,1995,25.2,1643,1614,29,22,1,5,0,0,0,0,0,0,1539,0,4
ESP-La Liga,2024-25,Celta Vigo,Carlos Dominguez,ESP,DF,23,2001,13.1,967,936,28,26,0,6,0,2,0,0,0,0,856,3,5
ESP-La Liga,2024-25,Celta Vigo,Damián Rodríguez,ESP,MF,21,2003,10.3,814,746,66,34,2,6,30,0,31,5,16,0,726,2,10
ESP-La Liga,2024-25,Celta Vigo,Fer López,,"FW,MF",,,7.5,260,254,2,0,7,4,2,0,2,1,1,0,220,4,5
ESP-La Liga,2024-25,Celta Vigo,Fran Beltrán,ESP,MF,25,1999,26.9,1482,1428,50,46,7,14,5,2,1,0,1,0,1313,4,16
ESP-La Liga,2024-25,Celta Vigo,Franco Cervi,ARG,"FW,MF",30,1994,3.0,132,108,24,4,2,0,6,18,2,1,1,0,91,0,7
ESP-La Liga,2024-25,Celta Vigo,Hugo Sotelo,ESP,MF,20,2003,13.9,1018,941,77,37,3,19,50,1,39,14,18,0,873,0,10
ESP-La Liga,2024-25,Celta Vigo,Hugo Álvarez,ESP,"MF,DF",21,2003,17.5,1013,856,151,16,0,2,31,125,10,4,1,0,799,6,33
ESP-La Liga,2024-25,Celta Vigo,Iago Aspas,ESP,"FW,MF",36,1987,19.4,877,849,20,3,20,8,15,9,4,0,1,0,661,8,27
ESP-La Liga,2024-25,Celta Vigo,Iker Losada,ESP,"FW,MF",22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4
ESP-La Liga,2024-25,Celta Vigo,Ilaix Moriba,GUI,MF,21,2003,23.7,984,953,27,22,3,11,6,4,0,0,0,0,843,4,7
ESP-La Liga,2024-25,Celta Vigo,Iván Villar,ESP,GK,27,1997,4.0,117,76,41,6,0,0,0,0,0,0,0,0,95,0,0
ESP-La Liga,2024-25,Celta Vigo,Jailson Siqueira,BRA,"DF,MF",28,1995,6.8,481,473,8,6,0,2,1,1,0,0,0,0,435,0,5
ESP-La Liga,2024-25,Celta Vigo,Javi Rodríguez,ESP,DF,21,2003,27.9,1716,1607,109,35,2,9,4,74,0,0,0,0,1488,0,18
ESP-La Liga,2024-25,Celta Vigo,Javier Manquillo,ESP,DF,30,1994,5.7,373,358,15,9,1,0,3,6,0,0,0,0,335,0,5
ESP-La Liga,2024-25,Celta Vigo,Jonathan Bamba,CIV,"FW,MF",28,1996,9.0,364,347,14,2,3,1,25,11,1,0,0,0,287,3,12
ESP-La Liga,2024-25,Celta Vigo,Joseph Aidoo,GHA,DF,28,1995,0.0,7,7,0,0,0,0,0,0,0,0,0,0,6,0,1
ESP-La Liga,2024-25,Celta Vigo,Luca de la Torre,USA,MF,26,1998,0.0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
ESP-La Liga,2024-25,Celta Vigo,Marcos Alonso,ESP,DF,33,1990,29.4,2397,2236,158,81,2,25,42,54,15,10,3,0,2139,3,24
ESP-La Liga,2024-25,Celta Vigo,Mihailo Ristić,SRB,"DF,MF",28,1995,4.8,246,186,60,7,0,0,13,46,7,3,3,1,191,0,9
ESP-La Liga,2024-25,Celta Vigo,Pablo Durán,ESP,"FW,MF",23,2001,15.5,400,375,23,0,1,3,18,7,1,0,1,0,284,2,19
ESP-La Liga,2024-25,Celta Vigo,Sergio Carreira,ESP,"MF,DF",23,2000,18.4,895,745,147,3,2,4,41,143,1,0,0,0,681,3,30
ESP-La Liga,2024-25,Celta Vigo,Tadeo Allende,ARG,FW,25,1999,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1
ESP-La Liga,2024-25,Celta Vigo,Vicente Guaita,ESP,GK,37,1987,34.0,972,680,290,60,0,1,0,0,0,0,0,0,798,2,0
ESP-La Liga,2024-25,Celta Vigo,Williot Swedberg,SWE,"FW,MF",20,2004,15.0,363,360,2,0,4,1,18,2,0,0,0,0,266,1,18
ESP-La Liga,2024-25,Celta Vigo,Yoel Lago,ESP,DF,20,2004,6.5,426,412,14,12,2,1,0,2,0,0,0,0,394,0,1
ESP-La Liga,2024-25,Celta Vigo,Óscar Mingueza,ESP,"MF,DF",25,1999,30.3,2197,1814,374,69,15,14,139,270,35,14,16,0,1692,9,40
ESP-La Liga,2024-25,Espanyol,Alejo Véliz,ARG,FW,20,2003,12.5,187,161,26,0,0,0,0,2,0,0,0,0,122,0,2
ESP-La Liga,2024-25,Espanyol,Alex Král,CZE,MF,26,1998,30.2,837,801,29,10,6,6,38,2,4,0,4,0,602,7,30
ESP-La Liga,2024-25,Espanyol,Antoniu,ESP,"FW,MF",21,2002,11.4,221,214,4,1,4,0,20,3,0,0,0,0,148,3,15
ESP-La Liga,2024-25,Espanyol,Brian Oliván,ESP,DF,30,1994,11.3,458,362,95,13,0,3,55,73,9,1,6,0,317,1,13
ESP-La Liga,2024-25,Espanyol,Carlos Romero,ESP,DF,22,2001,28.4,1007,809,195,20,1,5,92,154,21,5,6,0,719,3,34
ESP-La Liga,2024-25,Espanyol,Edu Expósito,ESP,MF,27,1996,11.6,485,407,73,38,13,5,66,1,33,9,19,1,318,5,8
ESP-La Liga,2024-25,Espanyol,Fernando Calero,ESP,"DF,MF",28,1995,7.9,381,362,18,9,0,4,2,4,0,0,0,0,325,1,2
ESP-La Liga,2024-25,Espanyol,Irvin Cardona,FRA,"FW,MF",26,1997,6.7,161,154,6,0,1,2,14,4,0,0,0,0,100,1,6
ESP-La Liga,2024-25,Espanyol,Javi Puado,ESP,"FW,MF",26,1998,33.0,678,651,23,0,6,6,27,7,1,0,0,0,521,4,19
ESP-La Liga,2024-25,Espanyol,Joan García,ESP,GK,23,2001,38.0,1259,913,343,127,0,5,0,0,0,0,0,0,901,3,1
ESP-La Liga,2024-25,Espanyol,Jofre,ESP,"MF,FW",23,2001,24.1,525,508,14,1,2,2,54,11,2,0,2,0,352,3,26
ESP-La Liga,2024-25,Espanyol,José Gragera,ESP,MF,23,2000,6.3,217,206,10,10,0,1,0,0,0,0,0,0,190,1,2
ESP-La Liga,2024-25,Espanyol,Justin Smith,CAN,MF,21,2003,2.3,61,58,2,2,0,0,1,0,0,0,0,0,40,1,1
ESP-La Liga,2024-25,Espanyol,Leandro Cabrera,URU,DF,33,1991,31.9,1442,1274,157,58,1,16,17,12,0,0,0,0,1084,11,13
ESP-La Liga,2024-25,Espanyol,Marash Kumbulla,ALB,DF,24,2000,33.0,1407,1350,52,34,0,7,6,2,0,0,0,0,1189,5,8
ESP-La Liga,2024-25,Espanyol,Naci Ünüvar,NED,"MF,DF",21,2003,0.3,18,18,0,0,0,0,2,0,0,0,0,0,13,0,2
ESP-La Liga,2024-25,Espanyol,Omar El Hilali,MAR,DF,20,2003,35.0,1577,1220,354,61,1,16,57,293,0,0,0,0,1245,3,25
ESP-La Liga,2024-25,Espanyol,Pere Milla,ESP,"MF,FW",31,1992,5.1,165,145,19,6,5,2,14,5,7,2,5,0,97,1,12
ESP-La Liga,2024-25,Espanyol,Pol Lozano,ESP,MF,24,1999,21.6,828,777,47,32,4,8,19,5,10,2,5,0,694,4,14
ESP-La Liga,2024-25,Espanyol,Rafael Bauza,ESP,MF,19,2005,2.0,54,52,2,2,1,1,0,0,0,0,0,0,46,0,1
ESP-La Liga,2024-25,Espanyol,Roberto Férnandez,ESP,FW,22,2002,16.6,259,236,23,0,2,0,2,0,0,0,0,0,187,0,12
ESP-La Liga,2024-25,Espanyol,Roger Hinojo,ESP,DF,19,2005,0.1,10,9,1,0,0,0,2,1,0,0,0,0,5,0,1
ESP-La Liga,2024-25,Espanyol,Sergi Gómez,ESP,DF,32,1992,7.4,350,337,13,11,0,0,1,0,0,0,0,0,311,0,1
ESP-La Liga,2024-25,Espanyol,Urko González,ESP,MF,23,2001,15.3,432,425,6,4,2,1,3,1,1,0,1,0,335,1,14
ESP-La Liga,2024-25,Espanyol,Walid Cheddira,MAR,FW,26,1998,7.1,103,94,9,0,0,0,2,0,0,0,0,0,73,0,3
ESP-La Liga,2024-25,Espanyol,Álvaro Aguado,ESP,MF,28,1996,4.9,248,230,17,10,1,3,12,3,3,1,1,0,193,1,5
ESP-La Liga,2024-25,Espanyol,Álvaro Tejero,ESP,"MF,DF",28,1996,13.8,626,472,152,35,1,4,113,64,53,15,28,1,453,2,15
ESP-La Liga,2024-25,Getafe,Abdoulaye Keita,ESP,"FW,MF",21,2002,1.1,27,26,1,0,0,1,1,1,0,0,0,0,15,0,1
ESP-La Liga,2024-25,Getafe,Alberto Risco,ESP,"MF,FW",18,2005,0.8,34,33,0,0,0,0,4,0,0,0,0,0,25,1,1
ESP-La Liga,2024-25,Getafe,Alex Sola,ESP,"MF,FW",25,1999,11.4,242,238,2,1,0,2,18,1,0,0,0,0,155,2,10
ESP-La Liga,2024-25,Getafe,Allan Nyom,CMR,"DF,MF",36,1988,9.9,352,279,72,6,0,0,15,66,0,0,0,0,280,1,1
