league,season,team,player,nation,pos,age,born,90s,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,,,,,,,,,,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
ITA-Serie A,2023-24,Lazio,Nicolò Rovella,ITA,MF,21,2001,14.6,976,925,48,30,2,7,20,2,16,2,11,0,851,3,18
ITA-Serie A,2023-24,Lazio,Patric,ESP,DF,30,1993,17.9,1199,1143,51,34,2,11,11,16,0,0,0,0,1051,5,4
ITA-Serie A,2023-24,Lazio,Pedro,ESP,"FW,MF",36,1987,9.1,431,422,8,4,2,2,20,0,4,2,2,0,357,1,7
ITA-Serie A,2023-24,Lazio,Valentín Castellanos,ARG,FW,24,1998,18.7,452,417,33,0,0,1,15,0,0,0,0,0,272,2,13
ITA-Serie A,2023-24,Lecce,Ahmed Touba,ALG,DF,25,1998,3.1,137,125,12,3,0,0,0,0,0,0,0,0,115,0,1
ITA-Serie A,2023-24,Lecce,Alexis Blin,FRA,MF,26,1996,18.2,779,744,30,18,1,2,11,8,0,0,0,0,671,5,9
ITA-Serie A,2023-24,Lecce,Antonino Gallo,ITA,DF,23,2000,27.7,1408,1087,313,49,0,9,138,249,15,1,7,0,995,8,37
ITA-Serie A,2023-24,Lecce,Federico Baschirotto,ITA,DF,26,1996,36.6,1808,1668,136,66,0,10,3,9,0,0,0,0,1516,4,10
ITA-Serie A,2023-24,Lecce,Federico Di Francesco,ITA,"FW,MF",29,1994,0.2,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
ITA-Serie A,2023-24,Lecce,Gabriel Strefezza,BRA,FW,26,1997,12.4,412,352,57,19,3,6,42,10,22,7,2,0,300,3,9
ITA-Serie A,2023-24,Lecce,Hamza Rafia,TUN,MF,24,1999,13.4,504,469,34,12,4,4,38,4,14,5,7,0,359,1,18
ITA-Serie A,2023-24,Lecce,Jeppe Corfitzen,DEN,FW,18,2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
ITA-Serie A,2023-24,Lecce,Joan Gonzàlez,ESP,MF,21,2002,14.3,463,444,16,5,0,7,10,5,0,0,0,0,348,3,10
ITA-Serie A,2023-24,Lecce,Lameck Banda,ZAM,FW,22,2001,15.0,342,325,15,2,1,2,51,4,9,5,2,0,250,2,14
ITA-Serie A,2023-24,Lecce,Lorenzo Venuti,ITA,DF,28,1995,4.0,219,176,43,5,0,1,10,38,0,0,0,0,174,0,6
ITA-Serie A,2023-24,Lecce,Marcin Listkowski,POL,FW,25,1998,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
ITA-Serie A,2023-24,Lecce,Marin Pongračić,CRO,DF,25,1997,35.8,1872,1701,166,139,0,10,1,5,0,0,0,0,1583,5,9
ITA-Serie A,2023-24,Lecce,Medon Berisha,ALB,"FW,MF",19,2003,2.3,98,91,7,3,0,2,3,0,3,2,1,0,84,0,1
ITA-Serie A,2023-24,Lecce,Mohamed Kaba,FRA,MF,21,2001,15.3,438,414,21,7,1,1,7,2,0,0,0,0,349,3,7
ITA-Serie A,2023-24,Lecce,Nicola Sansone,ITA,"FW,MF",31,1991,8.5,277,253,22,6,1,5,28,0,16,8,7,0,207,2,5
ITA-Serie A,2023-24,Lecce,Nikola Krstović,MNE,FW,23,2000,26.4,526,476,48,1,5,2,4,7,0,0,0,0,354,2,20
ITA-Serie A,2023-24,Lecce,Patrick Dorgu,DEN,"DF,MF",18,2004,17.4,729,612,115,19,0,5,41,91,5,0,0,0,582,2,16
ITA-Serie A,2023-24,Lecce,Pontus Almqvist,SWE,"FW,MF",24,1999,23.4,478,472,6,2,1,0,21,3,1,1,0,0,351,0,19
ITA-Serie A,2023-24,Lecce,Rareș-Cătălin Burnete,ROU,FW,19,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2023-24,Lecce,Remi Oudin,FRA,"MF,FW",26,1996,20.2,804,626,173,66,2,19,156,17,87,44,31,0,497,5,21
ITA-Serie A,2023-24,Lecce,Roberto Piccoli,ITA,FW,22,2001,15.3,246,229,16,0,1,1,6,1,0,0,0,0,147,1,9
ITA-Serie A,2023-24,Lecce,Santiago Pierotti,ARG,"MF,FW",22,2001,2.2,67,65,1,0,0,0,4,0,0,0,0,0,48,1,2
ITA-Serie A,2023-24,Lecce,Valentin Gendrey,FRA,DF,23,2000,33.8,1380,1030,347,31,4,2,61,316,0,0,0,0,1031,3,32
ITA-Serie A,2023-24,Lecce,Wladimiro Falcone,ITA,GK,28,1995,38.0,1145,836,305,57,0,2,0,0,0,0,0,0,778,4,0
ITA-Serie A,2023-24,Lecce,Ylber Ramadani,ALB,MF,27,1996,33.0,1250,1229,19,17,3,6,14,2,0,0,0,0,991,2,27
ITA-Serie A,2023-24,Milan,Alejandro Jiménez,ESP,DF,18,2005,0.8,43,35,8,0,0,0,1,8,0,0,0,0,39,0,1
ITA-Serie A,2023-24,Milan,Alessandro Florenzi,ITA,DF,32,1991,19.2,1277,1055,218,51,1,20,122,104,63,28,30,0,1055,4,16
ITA-Serie A,2023-24,Milan,Antonio Mirante,ITA,GK,40,1983,2.0,54,45,9,1,0,0,0,0,0,0,0,0,41,0,0
ITA-Serie A,2023-24,Milan,Chaka Traorè,CIV,FW,18,2004,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
ITA-Serie A,2023-24,Milan,Christian Pulisic,USA,"FW,MF",24,1998,28.9,1074,1035,36,3,3,2,101,12,21,5,13,0,832,3,48
ITA-Serie A,2023-24,Milan,Davide Bartesaghi,ITA,"DF,MF",17,2005,0.9,35,28,7,0,0,0,0,7,0,0,0,0,28,0,2
ITA-Serie A,2023-24,Milan,Davide Calabria,ITA,DF,26,1996,24.3,1541,1292,245,43,1,5,36,202,0,0,0,0,1320,4,13
ITA-Serie A,2023-24,Milan,Fikayo Tomori,ENG,DF,25,1997,23.6,1691,1584,105,34,0,3,3,11,0,0,0,0,1541,2,9
ITA-Serie A,2023-24,Milan,Filippo Terracciano,ITA,"DF,FW",20,2003,0.8,40,39,1,0,0,0,0,1,0,0,0,0,38,0,0
ITA-Serie A,2023-24,Milan,Francesco Camarda,ITA,FW,15,2008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA-Serie A,2023-24,Milan,Ismaël Bennacer,ALG,MF,25,1997,12.8,818,772,43,21,7,3,32,5,17,4,8,0,711,3,11
ITA-Serie A,2023-24,Milan,Jan-Carlo Simic,SRB,DF,18,2005,1.6,64,62,2,2,0,0,0,0,0,0,0,0,59,0,0
ITA-Serie A,2023-24,Milan,Kevin Zeroli,ITA,MF,18,2005,0.3,6,6,0,0,0,0,1,0,0,0,0,0,2,0,1
ITA-Serie A,2023-24,Milan,Lapo Nava,ITA,GK,19,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2023-24,Milan,Luka Jović,SRB,FW,25,1997,9.7,182,153,26,2,0,0,1,1,1,0,0,0,133,3,6
ITA-Serie A,2023-24,Milan,Luka Romero,ARG,"FW,MF",18,2004,1.0,39,37,2,0,0,0,2,1,1,1,0,0,33,0,1
ITA-Serie A,2023-24,Milan,Malick Thiaw,GER,DF,21,2001,18.0,1184,1153,30,15,0,2,0,4,0,0,0,0,1084,1,7
ITA-Serie A,2023-24,Milan,Marco Pellegrino,ARG,DF,21,2002,0.8,48,46,2,0,0,0,0,0,0,0,0,0,43,0,1
ITA-Serie A,2023-24,Milan,Marco Sportiello,ITA,GK,31,1992,7.0,247,220,27,10,0,0,0,0,0,0,0,0,213,0,0
ITA-Serie A,2023-24,Milan,Matteo Gabbia,ITA,DF,23,1999,14.2,902,862,39,19,0,2,0,4,0,0,0,0,815,1,7
ITA-Serie A,2023-24,Milan,Mattia Caldara,ITA,DF,29,1994,0.4,24,24,0,0,0,0,0,0,0,0,0,0,20,0,0
ITA-Serie A,2023-24,Milan,Mike Maignan,FRA,GK,28,1995,29.0,1228,1027,190,43,0,2,0,0,0,0,0,0,1033,11,2
ITA-Serie A,2023-24,Milan,Noah Okafor,SUI,"FW,MF",23,2000,9.9,193,184,6,0,1,1,22,2,0,0,0,0,120,3,6
ITA-Serie A,2023-24,Milan,Olivier Giroud,FRA,FW,36,1986,26.3,492,435,55,1,2,1,3,3,0,0,0,0,338,2,9
ITA-Serie A,2023-24,Milan,Pierre Kalulu,FRA,DF,23,2000,4.2,259,242,17,6,1,0,5,11,0,0,0,0,230,0,8
ITA-Serie A,2023-24,Milan,Rade Krunić,BIH,MF,29,1993,7.6,431,401,30,27,1,1,4,3,0,0,0,0,388,0,2
ITA-Serie A,2023-24,Milan,Rafael Leão,POR,FW,24,1999,27.9,1032,984,42,5,7,8,108,25,10,0,0,0,760,6,27
ITA-Serie A,2023-24,Milan,Ruben Loftus-Cheek,ENG,MF,27,1996,23.0,733,724,7,1,1,1,13,1,0,0,0,0,619,2,8
ITA-Serie A,2023-24,Milan,Samuel Chukwueze,NGA,FW,24,1999,11.3,421,410,10,0,7,1,20,7,3,2,0,0,330,1,11
ITA-Serie A,2023-24,Milan,Simon Kjær,DEN,DF,34,1989,13.0,833,807,26,20,0,4,1,2,0,0,0,0,735,0,2
ITA-Serie A,2023-24,Milan,Theo Hernández,FRA,DF,25,1997,31.0,1994,1738,252,80,6,17,68,146,18,4,7,0,1717,4,45
ITA-Serie A,2023-24,Milan,Tijjani Reijnders,NED,MF,25,1998,31.3,1746,1669,73,33,7,2,39,14,23,11,7,0,1575,4,22
ITA-Serie A,2023-24,Milan,Tommaso Pobega,ITA,MF,24,1999,3.5,132,131,1,1,1,0,0,0,0,0,0,0,103,0,5
ITA-Serie A,2023-24,Milan,Yacine Adli,FRA,MF,23,2000,15.6,1300,1220,78,36,3,16,50,7,35,11,12,0,1125,2,14
ITA-Serie A,2023-24,Milan,Yunus Musah,USA,"MF,FW",20,2002,16.4,666,628,37,1,0,3,28,36,0,0,0,0,566,1,12
ITA-Serie A,2023-24,Monza,Alessandro Sorrentino,ITA,GK,21,2002,6.1,193,141,52,10,0,0,0,0,0,0,0,0,148,0,0
ITA-Serie A,2023-24,Monza,Alessio Zerbin,ITA,"DF,FW",24,1999,7.6,282,228,54,7,1,0,31,35,12,1,7,0,218,0,11
ITA-Serie A,2023-24,Monza,Andrea Carboni,ITA,DF,22,2001,16.5,976,925,51,16,0,10,21,34,0,0,0,0,833,0,13
ITA-Serie A,2023-24,Monza,Andrea Colpani,ITA,"MF,FW",24,1999,29.5,981,876,99,24,2,33,111,9,66,15,40,0,752,6,19
ITA-Serie A,2023-24,Monza,Andrea Ferraris,ITA,MF,20,2003,0.1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
ITA-Serie A,2023-24,Monza,Armando Izzo,ITA,DF,31,1992,18.3,1235,1181,54,43,0,5,3,8,0,0,0,0,1122,0,7
ITA-Serie A,2023-24,Monza,Daniel Maldini,ITA,"MF,FW",21,2001,3.7,114,103,11,2,1,0,9,0,8,3,2,0,89,0,1
ITA-Serie A,2023-24,Monza,Danilo D'Ambrosio,ITA,DF,34,1988,17.1,1095,1029,65,34,1,2,7,27,0,0,0,0,979,1,9
ITA-Serie A,2023-24,Monza,Dany Mota,POR,"FW,MF",25,1998,22.8,836,775,58,9,1,5,89,5,31,3,23,0,625,3,33
ITA-Serie A,2023-24,Monza,Davide Bettella,ITA,MF,23,2000,0.0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
ITA-Serie A,2023-24,Monza,Gianluca Caprari,ITA,"MF,FW",30,1993,3.2,124,114,9,1,0,0,8,2,5,1,3,0,98,1,7
ITA-Serie A,2023-24,Monza,Giorgio Cittadini,ITA,DF,21,2002,0.2,6,5,1,1,0,0,0,0,0,0,0,0,5,0,0
ITA-Serie A,2023-24,Monza,Giorgos Kyriakopoulos,GRE,DF,27,1996,19.0,1080,908,170,17,0,0,84,136,17,1,16,0,891,2,30
ITA-Serie A,2023-24,Monza,Giulio Donati,ITA,DF,33,1990,0.4,46,40,6,1,0,0,4,5,0,0,0,0,38,0,1
ITA-Serie A,2023-24,Monza,Jean-Daniel Akpa-Akpro,CIV,MF,30,1992,7.8,263,260,3,1,1,1,1,0,0,0,0,0,220,0,11
ITA-Serie A,2023-24,Monza,Lorenzo Colombo,ITA,FW,21,2002,15.1,263,252,11,1,0,4,2,2,0,0,0,0,185,0,7
ITA-Serie A,2023-24,Monza,Luca Caldirola,ITA,DF,32,1991,23.8,1374,1294,78,43,0,7,4,12,0,0,0,0,1247,2,10
ITA-Serie A,2023-24,Monza,Matteo Pessina,ITA,MF,26,1997,35.8,2154,2037,112,65,1,9,19,4,0,0,0,0,1903,5,26
ITA-Serie A,2023-24,Monza,Michele Di Gregorio,ITA,GK,26,1997,31.9,1350,1053,296,73,0,2,0,0,0,0,0,0,1054,1,1
ITA-Serie A,2023-24,Monza,Milan Đurić,BIH,FW,33,1990,14.0,272,268,4,0,0,0,1,0,0,0,0,0,140,0,5
ITA-Serie A,2023-24,Monza,Mirko Marić,CRO,FW,28,1995,3.2,91,87,4,0,0,0,1,0,0,0,0,0,66,0,4
ITA-Serie A,2023-24,Monza,Pablo Marí,ESP,DF,29,1993,29.1,1737,1670,66,31,0,5,4,12,0,0,0,0,1581,1,6
ITA-Serie A,2023-24,Monza,Papu Gómez,ARG,"MF,FW",35,1988,0.5,19,13,5,1,1,0,5,0,4,1,2,0,11,1,0
ITA-Serie A,2023-24,Monza,Patrick Ciurria,ITA,"DF,MF",28,1995,17.8,847,740,106,7,2,2,53,92,7,2,4,0,662,1,25
ITA-Serie A,2023-24,Monza,Pedro Pereira,POR,DF,25,1998,9.3,517,448,66,2,0,2,37,64,0,0,0,0,406,3,17
ITA-Serie A,2023-24,Monza,Pepín,EQG,"MF,FW",26,1996,2.7,143,134,7,2,2,1,4,2,3,0,3,0,113,2,3
ITA-Serie A,2023-24,Monza,Roberto Gagliardini,ITA,"MF,DF",29,1994,26.2,1487,1427,57,45,2,13,8,8,3,0,0,0,1339,3,11
ITA-Serie A,2023-24,Monza,Samuele Birindelli,ITA,DF,24,1999,22.4,1104,939,160,11,1,14,54,148,1,0,0,0,902,5,31
ITA-Serie A,2023-24,Monza,Samuele Vignato,ITA,"MF,FW",19,2004,3.8,128,118,10,2,1,3,8,1,6,0,5,0,107,0,3
ITA-Serie A,2023-24,Monza,Valentin Carboni,ARG,"MF,FW",18,2005,13.0,523,507,16,3,4,4,14,2,6,2,2,0,436,0,20
ITA-Serie A,2023-24,Monza,Warren Bondo,FRA,MF,19,2003,16.4,621,602,16,6,0,3,2,3,1,0,0,0,557,3,11
ITA-Serie A,2023-24,Napoli,Alessandro Zanoli,ITA,"DF,FW",22,2000,0.6,40,37,3,0,0,0,2,3,0,0,0,0,33,0,0
ITA-Serie A,2023-24,Napoli,Alessio Zerbin,ITA,"FW,DF",24,1999,1.7,71,63,8,1,0,1,7,6,1,0,1,0,56,0,5
ITA-Serie A,2023-24,Napoli,Alex Meret,ITA,GK,26,1997,30.8,914,726,185,48,0,1,0,0,0,0,0,0,769,3,1
ITA-Serie A,2023-24,Napoli,Amir Rrahmani,KVX,DF,29,1994,28.9,2255,2153,97,72,0,45,4,6,0,0,0,0,2028,5,8
ITA-Serie A,2023-24,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,27,1995,31.0,1839,1803,32,18,4,4,20,14,0,0,0,0,1604,4,24
ITA-Serie A,2023-24,Napoli,Cyril Ngonge,BEL,FW,23,2000,3.5,144,131,13,2,1,1,20,2,9,4,5,0,107,0,4
ITA-Serie A,2023-24,Napoli,Diego Demme,GER,MF,31,1991,0.8,76,76,0,0,0,2,3,0,0,0,0,0,63,0,1
ITA-Serie A,2023-24,Napoli,Elif Elmas,MKD,"FW,MF",23,1999,3.8,191,183,7,1,0,0,6,3,3,0,1,0,167,1,4
ITA-Serie A,2023-24,Napoli,Giacomo Raspadori,ITA,"FW,MF",23,2000,17.6,709,638,68,15,6,18,65,5,28,5,18,0,525,3,20
ITA-Serie A,2023-24,Napoli,Gianluca Gaetano,ITA,MF,23,2000,1.8,79,78,1,1,0,1,3,0,0,0,0,0,70,0,1
ITA-Serie A,2023-24,Napoli,Giovanni Di Lorenzo,ITA,DF,29,1993,35.9,2732,2336,386,42,6,26,126,343,1,0,0,0,2314,10,46
ITA-Serie A,2023-24,Napoli,Giovanni Simeone,ARG,FW,28,1995,8.9,187,170,15,0,2,0,6,0,0,0,0,0,132,2,4
ITA-Serie A,2023-24,Napoli,Hamed Junior Traorè,CIV,MF,23,2000,4.2,196,195,1,1,0,3,7,0,0,0,0,0,167,0,1
ITA-Serie A,2023-24,Napoli,Jens Cajuste,SWE,MF,23,1999,11.3,435,425,8,1,1,1,6,7,0,0,0,0,369,2,9
ITA-Serie A,2023-24,Napoli,Jesper Lindstrøm,DEN,"FW,MF",23,2000,4.8,229,215,14,4,1,2,12,6,4,1,2,1,188,0,11
ITA-Serie A,2023-24,Napoli,Juan Jesus,BRA,DF,32,1991,23.5,1709,1621,86,60,0,7,0,16,0,0,0,0,1547,2,12
ITA-Serie A,2023-24,Napoli,Khvicha Kvaratskhelia,GEO,FW,22,2001,30.4,1200,1110,86,17,6,30,99,22,45,27,12,0,965,4,22
ITA-Serie A,2023-24,Napoli,Leander Dendoncker,BEL,MF,28,1995,0.3,27,26,1,1,0,0,0,0,0,0,0,0,23,0,0
ITA-Serie A,2023-24,Napoli,Leo Skiri Østigård,NOR,DF,23,1999,18.1,1339,1297,37,25,0,8,2,6,0,0,0,0,1172,5,4
ITA-Serie A,2023-24,Napoli,Mathías Olivera,URU,DF,25,1997,17.4,1175,992,182,26,1,6,27,156,0,0,0,0,1024,1,22
ITA-Serie A,2023-24,Napoli,Matteo Politano,ITA,FW,29,1993,26.2,1292,1137,145,36,2,31,135,38,65,30,13,2,994,10,43
ITA-Serie A,2023-24,Napoli,Mário Rui,POR,DF,32,1991,13.4,1068,906,162,40,2,11,62,106,16,0,15,0,860,0,16
ITA-Serie A,2023-24,Napoli,Natan,BRA,DF,22,2001,10.6,666,619,46,22,0,7,5,24,0,0,0,0,581,1,6
ITA-Serie A,2023-24,Napoli,Nikita Contini Baranovsky,ITA,GK,27,1996,0.2,4,2,2,1,0,0,0,0,0,0,0,0,4,0,0
ITA-Serie A,2023-24,Napoli,Pasquale Mazzocchi,ITA,DF,28,1995,4.8,276,237,39,4,2,3,14,35,0,0,0,0,225,0,2
ITA-Serie A,2023-24,Napoli,Pierluigi Gollini,ITA,GK,28,1995,7.0,266,197,69,16,0,2,0,0,0,0,0,0,218,0,0
ITA-Serie A,2023-24,Napoli,Piotr Zieliński,POL,MF,29,1994,21.4,1255,1145,102,28,5,7,89,2,68,14,37,0,1037,8,17
ITA-Serie A,2023-24,Napoli,Stanislav Lobotka,SVK,MF,28,1994,36.5,2278,2209,63,37,4,14,3,2,0,0,0,0,2081,6,14
ITA-Serie A,2023-24,Napoli,Victor Osimhen,NGA,FW,24,1998,22.0,290,269,17,0,1,1,14,3,0,0,0,0,194,4,15
ITA-Serie A,2023-24,Roma,Andrea Belotti,ITA,FW,29,1993,7.5,155,141,13,0,1,0,4,2,0,0,0,0,115,1,10
ITA-Serie A,2023-24,Roma,Angeliño,ESP,DF,26,1997,12.7,715,610,101,12,0,4,53,87,2,1,0,0,546,4,11
ITA-Serie A,2023-24,Roma,Bryan Cristante,ITA,"MF,DF",28,1995,36.5,2178,2140,30,28,5,21,29,2,0,0,0,0,1785,8,43
ITA-Serie A,2023-24,Roma,Chris Smalling,ENG,DF,33,1989,4.3,228,224,4,4,0,2,0,0,0,0,0,0,197,0,1
ITA-Serie A,2023-24,Roma,Dean Huijsen,ESP,DF,18,2005,5.7,459,441,18,6,0,2,1,7,0,0,0,0,400,0,10
ITA-Serie A,2023-24,Roma,Diego Llorente,ESP,DF,29,1993,24.1,1648,1592,55,28,1,3,6,8,0,0,0,0,1501,1,11
ITA-Serie A,2023-24,Roma,Edoardo Bove,ITA,MF,21,2002,19.8,780,764,11,10,3,3,8,1,0,0,0,0,649,5,19
ITA-Serie A,2023-24,Roma,Gianluca Mancini,ITA,DF,27,1996,31.9,2011,1909,98,72,2,7,24,5,0,0,0,0,1744,4,6
ITA-Serie A,2023-24,Roma,Houssem Aouar,ALG,"MF,FW",25,1998,8.4,359,344,15,4,0,0,10,3,8,5,2,0,300,0,8
ITA-Serie A,2023-24,Roma,João Costa,BRA,"MF,FW",18,2005,0.2,9,7,2,0,0,0,1,1,0,0,0,0,7,0,1
ITA-Serie A,2023-24,Roma,Leandro Paredes,ARG,MF,29,1994,29.3,2129,1950,177,104,3,20,82,12,60,33,24,0,1880,2,20
ITA-Serie A,2023-24,Roma,Leonardo Spinazzola,ITA,DF,30,1993,14.6,849,731,112,8,3,7,84,104,0,0,0,0,663,6,17
ITA-Serie A,2023-24,Roma,Lorenzo Pellegrini,ITA,MF,27,1996,20.7,850,779,70,27,9,3,76,2,40,19,17,0,665,1,16
ITA-Serie A,2023-24,Roma,Mile Svilar,SRB,GK,23,1999,15.0,605,492,113,24,0,0,0,0,0,0,0,0,526,0,0
ITA-Serie A,2023-24,Roma,Niccolò Pisilli,ITA,MF,18,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
ITA-Serie A,2023-24,Roma,Nicola Zalewski,POL,"DF,FW",21,2002,10.8,471,406,63,9,0,4,38,53,1,0,1,0,358,2,23
ITA-Serie A,2023-24,Roma,Obite N'Dicka,CIV,DF,23,1999,24.1,1587,1523,62,38,0,2,11,7,0,0,0,0,1437,2,7
ITA-Serie A,2023-24,Roma,Ola Solbakken,NOR,FW,24,1998,0.3,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
ITA-Serie A,2023-24,Roma,Paulo Dybala,ARG,"FW,MF",29,1993,21.8,1000,877,117,27,7,11,88,10,54,22,27,0,790,6,20
ITA-Serie A,2023-24,Roma,Rasmus Kristensen,DEN,DF,26,1997,19.4,1037,879,152,8,1,1,44,144,0,0,0,0,799,6,25
ITA-Serie A,2023-24,Roma,Renato Sanches,POR,MF,25,1997,1.6,77,76,1,1,0,0,4,0,0,0,0,0,67,0,1
ITA-Serie A,2023-24,Roma,Riccardo Pagano,ITA,"MF,DF",18,2004,0.6,23,22,1,0,0,0,1,0,1,1,0,0,20,0,0
ITA-Serie A,2023-24,Roma,Rick Karsdorp,NED,DF,28,1995,13.2,684,559,119,4,0,2,28,115,0,0,0,0,544,6,15
ITA-Serie A,2023-24,Roma,Romelu Lukaku,BEL,FW,30,1993,29.3,621,574,40,0,0,1,13,0,0,0,0,0,438,7,26
ITA-Serie A,2023-24,Roma,Rui Patrício,POR,GK,35,1988,23.0,630,442,187,50,0,0,0,0,0,0,0,0,493,1,0
ITA-Serie A,2023-24,Roma,Sardar Azmoun,IRN,"FW,MF",28,1995,6.5,156,152,4,1,1,1,2,1,0,0,0,0,108,0,8
ITA-Serie A,2023-24,Roma,Stephan El Shaarawy,ITA,"FW,DF",30,1992,19.3,662,617,42,1,2,9,17,39,1,1,0,0,545,3,17
ITA-Serie A,2023-24,Roma,Tammy Abraham,ENG,FW,25,1997,2.7,40,37,2,0,0,0,2,0,0,0,0,0,19,1,1
ITA-Serie A,2023-24,Roma,Tommaso Baldanzi,ITA,"FW,MF",20,2003,5.8,205,201,4,0,1,0,7,4,0,0,0,0,175,0,2
ITA-Serie A,2023-24,Roma,Zeki Çelik,TUR,DF,26,1997,7.5,341,280,61,5,1,3,20,56,0,0,0,0,284,0,3
ITA-Serie A,2023-24,Salernitana,Agustín Martegani,ARG,MF,23,2000,8.1,297,280,12,8,1,1,1,2,2,0,0,0,248,5,4
ITA-Serie A,2023-24,Salernitana,Alessandro Zanoli,ITA,DF,22,2000,10.2,434,356,78,3,1,4,30,75,0,0,0,0,322,0,18
ITA-Serie A,2023-24,Salernitana,Andres Sfait,ROU,"DF,MF",18,2004,0.3,6,5,1,0,0,0,1,1,0,0,0,0,4,0,1
ITA-Serie A,2023-24,Salernitana,Antonio Candreva,ITA,"MF,FW",36,1987,30.6,1407,1164,240,74,4,32,223,40,88,11,44,0,1019,3,41
ITA-Serie A,2023-24,Salernitana,Benoît Costil,FRA,GK,36,1987,13.0,428,273,154,50,0,0,1,0,0,0,0,0,258,1,0
ITA-Serie A,2023-24,Salernitana,Boulaye Dia,SEN,"FW,MF",26,1996,12.7,244,227,16,2,2,5,1,0,0,0,0,0,204,1,5
ITA-Serie A,2023-24,Salernitana,Chukwubuikem Ikwuemesi,NGA,FW,21,2001,11.8,167,156,10,0,3,0,2,0,0,0,0,0,110,1,4
ITA-Serie A,2023-24,Salernitana,Domagoj Bradarić,CRO,DF,23,1999,30.5,1536,1248,286,33,2,10,81,243,9,3,6,0,1184,2,41
ITA-Serie A,2023-24,Salernitana,Dylan Bronn,TUN,"DF,MF",28,1995,0.6,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
ITA-Serie A,2023-24,Salernitana,Emanuel Vignato,ITA,"MF,FW",22,2000,3.5,120,115,5,0,0,1,2,1,0,0,0,0,90,0,5
ITA-Serie A,2023-24,Salernitana,Emil Bohinen,NOR,MF,24,1999,5.9,333,321,12,11,0,1,2,0,0,0,0,0,262,0,16
ITA-Serie A,2023-24,Salernitana,Erik Botheim,NOR,"FW,MF",23,2000,3.5,65,61,4,0,0,1,1,0,0,0,0,0,48,0,1
ITA-Serie A,2023-24,Salernitana,Federico Fazio,ARG,DF,36,1987,15.1,587,540,44,34,0,2,0,8,0,0,0,0,440,3,5
ITA-Serie A,2023-24,Salernitana,Flavius Daniliuc,AUT,DF,22,2001,8.3,411,368,41,11,1,4,1,30,0,0,0,0,350,2,8
ITA-Serie A,2023-24,Salernitana,Gerardo Fusco,ITA,FW,18,2005,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0
ITA-Serie A,2023-24,Salernitana,Giulio Maggiore,ITA,MF,25,1998,20.0,797,777,13,12,1,4,3,0,0,0,0,0,619,7,23
ITA-Serie A,2023-24,Salernitana,Grigoris Kastanos,CYP,"MF,DF",25,1998,16.4,650,549,98,21,4,10,38,49,27,5,6,0,458,3,23
ITA-Serie A,2023-24,Salernitana,Guillermo Ochoa,MEX,GK,38,1985,21.0,652,397,253,82,0,0,0,0,0,0,0,0,393,2,1
ITA-Serie A,2023-24,Salernitana,Iron Gomis,FRA,MF,23,1999,1.5,69,67,2,1,0,0,1,0,1,0,0,0,62,0,2
ITA-Serie A,2023-24,Salernitana,Jovane Cabral,CPV,"MF,FW",25,1998,7.5,245,227,16,4,1,7,14,5,1,1,0,0,185,2,6
ITA-Serie A,2023-24,Salernitana,Junior Sambia,FRA,"DF,MF",26,1996,11.5,508,419,88,8,0,1,28,75,5,1,4,0,397,1,10
ITA-Serie A,2023-24,Salernitana,Jérôme Boateng,GER,DF,34,1988,2.6,126,124,2,2,0,0,1,0,0,0,0,0,106,0,0
ITA-Serie A,2023-24,Salernitana,Kostas Manolas,GRE,DF,32,1991,5.4,303,295,8,8,1,2,1,0,0,0,0,0,276,0,0
ITA-Serie A,2023-24,Salernitana,Lassana Coulibaly,MLI,MF,27,1996,23.1,873,852,14,14,1,5,8,0,0,0,0,0,736,7,20
ITA-Serie A,2023-24,Salernitana,Lorenzo Pirola,ITA,DF,21,2002,22.1,1040,980,59,36,0,3,2,10,0,0,0,0,868,1,12
ITA-Serie A,2023-24,Salernitana,Loum Tchaouna,FRA,"FW,MF",19,2003,23.3,766,717,43,3,1,12,70,10,8,4,1,0,505,6,35
ITA-Serie A,2023-24,Salernitana,Mamadou Coulibaly,SEN,DF,24,1999,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
