league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
FRA-Ligue 1,2024-25,Rennes,Jota,POR,"FW,MF",25,1999,3.7,7,1.89,6,0,1,0,0,0,1,0.27,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Jérémy Jacquet,FRA,DF,19,2005,10.3,9,0.87,9,0,0,0,0,0,1,0.1,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Kazeem Olaigbe,BEL,"MF,FW",21,2003,3.3,25,7.53,21,1,2,1,0,0,4,1.2,4,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Kyogo Furuhashi,JPN,FW,29,1995,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Leo Skiri Østigård,NOR,DF,24,1999,13.6,8,0.59,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Lilian Brassier,FRA,DF,24,1999,13.7,22,1.6,16,1,0,3,2,0,1,0.07,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Lorenz Assignon,TOG,"DF,MF",24,2000,26.2,67,2.56,52,7,3,3,1,1,10,0.38,7,0,0,2,1,0
FRA-Ligue 1,2024-25,Rennes,Ludovic Blas,FRA,"MF,FW",26,1997,25.5,107,4.2,60,24,6,7,4,6,16,0.63,7,4,1,1,2,1
FRA-Ligue 1,2024-25,Rennes,Mahamadou Nagida,CMR,DF,19,2005,4.8,10,2.06,6,1,1,0,1,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Mikayil Ngor Faye,SEN,DF,20,2004,7.6,4,0.52,3,0,0,1,0,0,1,0.13,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Mohamed Meité,FRA,FW,16,2007,6.0,13,2.17,11,0,0,1,1,0,1,0.17,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Musa Al-Taamari,JOR,"FW,MF",27,1997,6.3,22,3.5,16,0,2,1,2,1,1,0.16,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Naouirou Ahamada,FRA,"MF,FW",22,2002,0.6,2,3.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Rennes,Seko Fofana,CIV,MF,29,1995,9.4,32,3.41,27,0,1,3,1,0,2,0.21,1,0,1,0,0,0
FRA-Ligue 1,2024-25,Rennes,Steve Mandanda,FRA,GK,39,1985,16.5,4,0.24,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Aimen Moueffek,FRA,MF,23,2001,11.5,21,1.82,17,0,3,1,0,0,3,0.26,3,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Anthony Briançon,FRA,DF,29,1994,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Augustine Boakye,GHA,"FW,MF",23,2000,8.1,35,4.3,24,1,5,3,2,0,1,0.12,0,0,0,1,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Ayman Aiki,FRA,"FW,MF",19,2005,1.4,1,0.71,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Ben Old,NZL,"FW,MF",21,2002,5.9,16,2.73,11,0,2,1,1,1,1,0.17,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Benjamin Bouchouari,MAR,MF,22,2001,19.7,52,2.71,44,0,2,3,2,1,3,0.16,3,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Beres Owusu,FRA,DF,20,2003,1.0,2,2.0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Dennis Appiah,FRA,DF,32,1992,23.6,38,1.61,32,3,2,0,0,1,3,0.13,2,1,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Djylian N'Guessan,FRA,FW,15,2008,2.0,3,1.49,3,0,0,0,0,0,1,0.5,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Dylan Batubinsika,COD,DF,28,1996,22.4,9,0.4,8,0,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Florian Tardieu,FRA,MF,32,1992,13.9,45,3.48,39,2,0,1,2,1,5,0.39,4,1,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Gautier Larsonneur,FRA,GK,27,1997,34.0,3,0.09,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Ibrahim Sissoko,MLI,FW,28,1995,9.1,21,2.31,10,0,1,4,4,2,1,0.11,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Ibrahima Wadji,SEN,"FW,MF",29,1995,3.9,8,2.09,4,0,2,2,0,0,1,0.26,0,0,0,1,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Igor Miladinović,SRB,"FW,MF",21,2003,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Irvin Cardona,FRA,FW,26,1997,11.8,25,2.31,20,0,1,4,0,0,3,0.28,2,0,0,1,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Jibril Othman,TUN,FW,20,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Kévin Pedro,FRA,DF,18,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Lamine Fomba,FRA,MF,26,1998,2.4,4,1.66,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Louis Mouton,FRA,MF,22,2002,11.6,28,2.41,22,3,2,0,0,1,2,0.17,2,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Lucas Stassin,BEL,FW,19,2004,21.0,34,1.7,27,0,3,2,2,0,8,0.4,4,0,2,1,1,0
FRA-Ligue 1,2024-25,Saint-Étienne,Léo Pétrot,FRA,DF,27,1997,29.3,40,1.42,36,2,1,1,0,0,6,0.21,6,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Marwann Nzuzi,FRA,DF,20,2004,1.4,1,0.72,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Mathieu Cafaro,FRA,"MF,FW",27,1997,8.1,25,3.07,17,5,1,1,1,0,2,0.25,2,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Mathis Amougou,FRA,MF,18,2006,9.5,17,1.78,14,0,2,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Maxime Bernauer,FRA,DF,26,1998,8.5,8,1.0,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Mickael Nade,FRA,DF,25,1999,25.6,16,0.65,11,1,0,1,1,2,5,0.2,3,0,0,1,1,0
FRA-Ligue 1,2024-25,Saint-Étienne,Pierre Cornud,FRA,DF,27,1996,6.4,5,0.78,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Pierre Ekwah Elimby,FRA,MF,22,2002,28.6,40,1.45,37,1,0,1,1,0,4,0.14,4,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Yunis Abdelhamid,MAR,DF,36,1987,11.5,6,0.55,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Yvann Macon,FRA,DF,25,1998,8.8,10,1.29,9,0,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Zuriko Davitashvili,GEO,"FW,MF",23,2001,30.9,115,3.85,55,23,16,13,8,0,15,0.5,8,1,4,0,2,0
FRA-Ligue 1,2024-25,Strasbourg,Abakar Sylla,CIV,DF,21,2002,10.6,4,0.38,3,0,0,1,0,0,1,0.09,0,0,0,1,0,0
FRA-Ligue 1,2024-25,Strasbourg,Andrew Omobamidele,IRL,DF,22,2002,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Andrey Santos,BRA,MF,20,2004,31.7,56,1.77,47,0,1,1,2,5,6,0.19,4,0,0,0,1,1
FRA-Ligue 1,2024-25,Strasbourg,Caleb Wiley,USA,"DF,MF",19,2004,3.0,4,1.35,3,0,0,0,1,0,1,0.34,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Diego Moreira,POR,"DF,MF",19,2004,28.5,67,2.35,44,5,10,4,2,2,10,0.35,7,0,1,0,1,1
FRA-Ligue 1,2024-25,Strasbourg,Dilane Bakwa,FRA,"MF,DF",21,2002,27.7,110,3.97,67,21,10,3,7,2,16,0.58,13,1,1,0,1,0
FRA-Ligue 1,2024-25,Strasbourg,Eduard Sobol,UKR,DF,29,1995,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Emanuel Emegha,NED,FW,21,2003,25.5,32,1.26,25,0,3,1,3,0,4,0.16,3,0,1,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Félix Lemaréchal,FRA,"MF,FW",20,2003,19.8,56,2.83,48,3,3,2,0,0,6,0.3,6,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Guela Doué,CIV,DF,21,2002,30.2,44,1.46,31,2,4,4,1,2,5,0.17,5,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Guimissongui Ouattara,FRA,"DF,FW",18,2005,5.2,9,1.72,5,1,0,1,0,2,3,0.57,2,1,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Habib Diarra,SEN,"MF,FW",20,2004,26.1,57,2.18,47,1,0,3,6,0,8,0.31,6,0,0,0,2,0
FRA-Ligue 1,2024-25,Strasbourg,Ismaël Doukouré,FRA,"DF,MF",21,2003,29.3,22,0.75,19,0,0,0,1,2,4,0.14,4,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Junior Mwanga,FRA,MF,21,2003,3.3,2,0.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Jérémy Sebas,MTQ,"FW,MF",21,2003,2.1,4,1.91,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Karl-Johan Johnsson,SWE,GK,34,1990,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Karol Fila,POL,MF,26,1998,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Mamadou Sarr,FRA,DF,18,2005,26.3,12,0.46,10,0,0,2,0,0,2,0.08,1,0,0,1,0,0
FRA-Ligue 1,2024-25,Strasbourg,Marvin Senaya,TOG,DF,23,2001,2.5,3,1.19,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Milos Lukovic,SRB,"FW,MF",18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Nordine Kandil,FRA,MF,22,2001,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Pape Daouda Diongue,SEN,"MF,FW",,,0.9,1,1.15,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Saidou Sow,GUI,DF,22,2002,11.3,6,0.53,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Samuel Amo-Ameyaw,ENG,"DF,MF",18,2006,3.6,14,3.93,9,1,2,2,0,0,1,0.28,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Sebastian Nanasi,SWE,"MF,FW",22,2002,23.4,85,3.63,61,16,2,4,1,1,17,0.73,11,4,0,2,0,0
FRA-Ligue 1,2024-25,Strasbourg,Sekou Mara,FRA,"FW,MF",22,2002,8.5,10,1.17,5,0,2,3,0,0,2,0.23,0,0,0,2,0,0
FRA-Ligue 1,2024-25,Strasbourg,Thomas Delaine,FRA,DF,32,1992,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Valentín Barco,ARG,"MF,DF",20,2004,12.9,20,1.56,17,0,1,1,1,0,6,0.47,6,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Óscar Perea,COL,"MF,DF",18,2005,0.2,1,6.43,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Strasbourg,Đorđe Petrović,SRB,GK,24,1999,31.0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Aron Dønnum,NOR,"DF,MF",26,1998,29.9,92,3.08,60,19,3,6,3,1,11,0.37,8,2,0,1,0,0
FRA-Ligue 1,2024-25,Toulouse,Charlie Cresswell,ENG,DF,21,2002,28.8,24,0.83,18,0,0,5,1,0,3,0.1,2,0,0,1,0,0
FRA-Ligue 1,2024-25,Toulouse,Cristian Cásseres Jr.,VEN,MF,24,2000,30.0,77,2.57,41,20,4,1,5,6,5,0.17,2,2,0,0,0,1
FRA-Ligue 1,2024-25,Toulouse,Denis Genreau,AUS,MF,25,1999,2.5,8,3.24,6,1,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Djibril Sidibé,FRA,DF,32,1992,23.3,35,1.5,34,0,0,0,1,0,7,0.3,7,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Edhy Zuliani,FRA,DF,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Frank Magri,CMR,"FW,MF",24,1999,16.8,29,1.72,14,0,2,6,7,0,3,0.18,1,0,1,0,1,0
FRA-Ligue 1,2024-25,Toulouse,Gabriel Suazo,CHI,DF,26,1997,24.0,82,3.41,60,18,1,0,2,1,11,0.46,8,2,1,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Guillaume Restes,FRA,GK,19,2005,28.3,3,0.11,3,0,0,0,0,0,1,0.04,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Jaydee Canvot,FRA,"DF,MF",18,2006,12.3,14,1.14,13,0,0,0,1,0,2,0.16,2,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Joshua King,NOR,"FW,MF",32,1992,18.6,31,1.67,21,0,3,3,2,2,4,0.22,3,0,0,0,1,0
FRA-Ligue 1,2024-25,Toulouse,Kjetil Haug,NOR,GK,26,1998,5.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Logan Costa,CPV,DF,23,2001,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Mark McKenzie,USA,DF,25,1999,27.7,14,0.5,12,0,0,2,0,0,1,0.04,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Miha Zajc,SVN,MF,30,1994,2.9,6,2.05,4,1,0,0,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Naatan Skyttä,FIN,FW,22,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Niklas Schmidt,GER,MF,26,1998,2.3,12,5.27,6,4,0,2,0,0,1,0.44,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Noah Edjouma,FRA,"MF,FW",18,2005,1.9,5,2.62,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Rafik Messali,FRA,DF,21,2003,5.1,16,3.16,16,0,0,0,0,0,2,0.39,2,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Rasmus Nicolaisen,DEN,DF,27,1997,6.9,9,1.3,8,0,0,1,0,0,1,0.14,1,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Shavy Babicka,GAB,"MF,FW",24,2000,13.2,29,2.2,20,1,3,0,3,2,5,0.38,3,0,1,0,1,0
FRA-Ligue 1,2024-25,Toulouse,Vincent Sierro,SUI,MF,28,1995,26.7,63,2.36,39,16,1,4,2,1,4,0.15,4,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Warren Kamanzi,NOR,"DF,MF",23,2000,11.4,23,2.02,18,0,3,0,2,0,3,0.26,2,0,1,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Yann Gboho,FRA,"MF,FW",23,2001,25.9,87,3.36,63,0,12,5,6,1,7,0.27,5,0,0,2,0,0
FRA-Ligue 1,2024-25,Toulouse,Zakaria Aboukhlal,MAR,"MF,FW",24,2000,21.1,34,1.61,19,0,4,6,4,1,7,0.33,3,0,1,0,3,0
FRA-Ligue 1,2024-25,Toulouse,Álex Domínguez,ESP,GK,26,1998,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Toulouse,Ümit Akdag,ROU,DF,20,2003,5.6,5,0.9,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Alexis Claude-Maurice,FRA,"MF,FW",26,1998,23.4,77,3.29,54,1,8,3,11,0,6,0.26,3,0,1,0,2,0
GER-Bundesliga,2024-25,Augsburg,Arne Engels,BEL,"MF,FW",20,2003,0.9,1,1.14,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Arne Maier,GER,MF,25,1999,10.4,44,4.23,25,17,0,2,0,0,4,0.38,1,2,0,1,0,0
GER-Bundesliga,2024-25,Augsburg,Cedric Zesiger,SUI,DF,26,1998,13.6,13,0.96,11,1,0,1,0,0,3,0.22,3,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Chrislain Matsima,FRA,DF,22,2002,28.3,17,0.6,17,0,0,0,0,0,1,0.04,1,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Dimitris Giannoulis,GRE,DF,28,1995,29.4,76,2.58,66,4,2,2,1,1,6,0.2,5,0,0,1,0,0
GER-Bundesliga,2024-25,Augsburg,Elvis Rexhbeçaj,KVX,MF,26,1997,19.8,56,2.82,35,11,0,7,3,0,5,0.25,5,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Finn Dahmen,GER,GK,26,1998,19.0,2,0.11,2,0,0,0,0,0,1,0.05,1,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Frank Onyeka,NGA,MF,26,1998,28.7,50,1.74,41,2,1,1,5,0,4,0.14,1,1,1,1,0,0
GER-Bundesliga,2024-25,Augsburg,Fredrik Jensen,FIN,MF,26,1997,8.5,19,2.25,15,0,2,0,2,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Henri Koudossou,GER,DF,24,1999,8.3,18,2.17,15,0,1,1,0,1,2,0.24,2,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Jeffrey Gouweleeuw,NED,DF,33,1991,32.7,34,1.04,29,4,0,0,0,1,5,0.15,3,1,0,0,0,1
GER-Bundesliga,2024-25,Augsburg,Keven Schlotterbeck,GER,DF,27,1997,14.4,24,1.67,20,0,1,2,0,1,2,0.14,2,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Kristijan Jakić,CRO,MF,27,1997,25.6,42,1.64,35,1,3,2,1,0,7,0.27,6,0,0,0,1,0
GER-Bundesliga,2024-25,Augsburg,Mads Pedersen,DEN,DF,27,1996,2.6,4,1.53,1,2,0,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Marius Wolf,GER,DF,29,1995,23.8,80,3.36,53,17,6,1,3,0,6,0.25,3,2,1,0,0,0
GER-Bundesliga,2024-25,Augsburg,Maximilian Bauer,GER,DF,24,2000,7.3,4,0.55,2,0,0,0,1,1,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Mergim Berisha,GER,FW,26,1998,0.4,1,2.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Mert Kömür,GER,MF,19,2005,7.3,25,3.44,9,11,2,2,1,0,1,0.14,0,1,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Nediljko Labrović,CRO,GK,24,1999,15.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Niklas Dorsch,GER,MF,26,1998,0.4,1,2.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Noahkai Banks,USA,DF,17,2006,3.1,1,0.32,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Phillip Tietz,GER,FW,27,1997,18.7,48,2.56,35,1,3,7,2,0,5,0.27,2,0,1,2,0,0
GER-Bundesliga,2024-25,Augsburg,Robert Gumny,POL,DF,26,1998,3.0,8,2.66,5,2,0,0,1,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Ruben Vargas,SUI,"MF,FW",25,1998,3.4,17,5.0,8,5,1,2,1,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Samuel Essende,COD,FW,26,1998,18.2,27,1.48,14,1,3,4,5,0,3,0.16,2,0,1,0,0,0
GER-Bundesliga,2024-25,Augsburg,Steve Mounié,BEN,"FW,MF",29,1994,3.9,7,1.82,2,0,1,4,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Tim Breithaupt,GER,MF,22,2002,1.3,3,2.25,3,0,0,0,0,0,2,1.5,2,0,0,0,0,0
GER-Bundesliga,2024-25,Augsburg,Yusuf Kabadayı,GER,"FW,MF",20,2004,0.8,4,5.07,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Adam Aznou,MAR,DF,18,2006,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Aleksandar Pavlovic,GER,MF,20,2004,16.1,30,1.86,29,0,0,1,0,0,3,0.19,3,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Alphonso Davies,CAN,DF,23,2000,17.3,61,3.52,52,0,4,3,2,0,8,0.46,6,0,1,1,0,0
GER-Bundesliga,2024-25,Bayern Munich,Arijon Ibrahimović,GER,FW,18,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Daniel Peretz,ISR,GK,24,2000,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Dayot Upamecano,FRA,DF,25,1998,19.5,20,1.02,20,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Eric Dier,ENG,DF,30,1994,16.3,13,0.8,11,0,0,2,0,0,2,0.12,1,0,0,1,0,0
GER-Bundesliga,2024-25,Bayern Munich,Gabriel Vidovic,CRO,MF,20,2003,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Harry Kane,ENG,FW,31,1993,26.5,89,3.36,59,1,9,15,5,0,21,0.79,12,0,2,4,3,0
GER-Bundesliga,2024-25,Bayern Munich,Hiroki Ito,JPN,DF,25,1999,2.8,5,1.81,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Jamal Musiala,GER,MF,21,2003,20.0,111,5.56,70,1,22,7,9,2,9,0.45,4,0,2,1,1,1
GER-Bundesliga,2024-25,Bayern Munich,Jonah Kusi-Asare,SWE,FW,17,2007,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Jonas Urbig,GER,GK,20,2003,8.0,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Joshua Kimmich,GER,MF,29,1995,31.6,159,5.03,116,36,2,3,1,1,18,0.57,13,3,1,1,0,0
GER-Bundesliga,2024-25,Bayern Munich,Josip Stanišić,CRO,DF,24,2000,9.7,23,2.36,22,0,1,0,0,0,4,0.41,3,0,1,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,João Palhinha,POR,MF,29,1995,7.5,13,1.74,11,0,0,2,0,0,1,0.13,0,0,0,1,0,0
GER-Bundesliga,2024-25,Bayern Munich,Kim Min-jae,KOR,DF,27,1996,25.4,26,1.03,24,0,0,0,1,1,2,0.08,2,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Kingsley Coman,FRA,FW,28,1996,14.2,81,5.68,60,0,14,5,2,0,11,0.77,6,0,3,1,1,0
GER-Bundesliga,2024-25,Bayern Munich,Konrad Laimer,AUT,DF,27,1997,18.9,62,3.28,56,2,1,1,1,1,8,0.42,8,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Leon Goretzka,GER,"MF,DF",29,1995,14.7,28,1.9,21,0,2,2,1,2,2,0.14,2,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Leroy Sané,GER,FW,28,1996,18.2,76,4.18,55,1,8,5,5,2,9,0.49,7,0,1,0,0,1
GER-Bundesliga,2024-25,Bayern Munich,Manuel Neuer,GER,GK,38,1986,22.0,3,0.14,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Mathys Tel,FRA,"FW,MF",19,2005,2.8,4,1.41,3,1,0,0,0,0,2,0.7,2,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Michael Olise,FRA,"FW,MF",22,2001,25.9,169,6.51,121,17,15,7,9,0,25,0.96,13,3,2,3,4,0
GER-Bundesliga,2024-25,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",30,1993,17.5,54,3.09,49,3,0,2,0,0,10,0.57,8,0,0,2,0,0
GER-Bundesliga,2024-25,Bayern Munich,Sacha Boey,FRA,DF,23,2000,6.6,11,1.67,8,0,2,0,1,0,3,0.46,2,0,1,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Serge Gnabry,GER,"FW,MF",29,1995,13.8,56,4.06,44,0,8,2,0,2,13,0.94,8,0,4,0,0,1
GER-Bundesliga,2024-25,Bayern Munich,Sven Ulreich,GER,GK,35,1988,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2024-25,Bayern Munich,Thomas Müller,GER,"MF,FW",34,1989,13.6,73,5.36,62,2,3,6,0,0,9,0.66,7,0,1,1,0,0
