league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
,,,,,,,,,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
ITA-Serie A,2023-24,Bologna,Alexis Saelemaekers,BEL,"FW,MF",24,1999,21.0,85,4.06,52,18,6,5,4,0,10,0.48,6,0,1,1,2,0
ITA-Serie A,2023-24,Bologna,Charalampos Lykogiannis,GRE,DF,29,1993,10.0,19,1.89,13,4,1,1,0,0,3,0.3,2,0,1,0,0,0
ITA-Serie A,2023-24,Bologna,Dan Ndoye,SUI,"FW,MF",22,2000,19.7,62,3.15,39,1,9,6,6,1,3,0.15,2,0,0,1,0,0
ITA-Serie A,2023-24,Bologna,Federico Ravaglia,ITA,GK,23,1999,5.9,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Giovanni Fabbian,ITA,"MF,FW",20,2003,11.7,23,1.96,18,0,1,3,0,1,2,0.17,1,0,1,0,0,0
ITA-Serie A,2023-24,Bologna,Jens Odgaard,DEN,"FW,MF",24,1999,4.8,8,1.67,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Jesper Karlsson,SWE,FW,25,1998,3.8,11,2.88,7,3,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Jhon Lucumí,COL,DF,25,1998,24.6,20,0.81,17,0,1,2,0,0,1,0.04,0,0,0,1,0,0
ITA-Serie A,2023-24,Bologna,Joshua Zirkzee,NED,FW,22,2001,30.7,97,3.17,70,0,16,9,2,0,10,0.33,6,0,2,2,0,0
ITA-Serie A,2023-24,Bologna,Kacper Urbanski,POL,"MF,FW",18,2004,10.3,35,3.4,24,5,3,3,0,0,1,0.1,0,0,0,1,0,0
ITA-Serie A,2023-24,Bologna,Kevin Bonifazi,ITA,DF,27,1996,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Lewis Ferguson,SCO,MF,23,1999,30.1,83,2.75,67,2,2,5,6,1,9,0.3,6,0,1,0,2,0
ITA-Serie A,2023-24,Bologna,Lorenzo De Silvestri,ITA,DF,35,1988,7.5,4,0.53,4,0,0,0,0,0,1,0.13,1,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Michel Aebischer,SUI,MF,26,1997,24.8,40,1.61,32,2,2,2,2,0,1,0.04,1,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Nicola Bagnolini,ITA,GK,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Nicolás Domínguez,ARG,MF,25,1998,1.1,2,1.78,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Nikola Moro,CRO,MF,25,1998,9.3,22,2.35,16,1,2,0,1,2,2,0.21,2,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Oussama El Azzouzi,MAR,MF,22,2001,6.1,10,1.65,8,1,0,0,1,0,3,0.49,3,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Remo Freuler,SUI,MF,31,1992,29.2,56,1.92,50,2,1,1,1,1,5,0.17,4,0,0,1,0,0
ITA-Serie A,2023-24,Bologna,Riccardo Calafiori,ITA,DF,21,2002,26.1,46,1.77,36,0,2,5,0,3,8,0.31,5,0,0,3,0,0
ITA-Serie A,2023-24,Bologna,Riccardo Orsolini,ITA,"FW,MF",26,1997,19.9,84,4.22,51,18,8,3,4,0,7,0.35,2,1,2,1,1,0
ITA-Serie A,2023-24,Bologna,Sam Beukema,NED,DF,24,1998,28.3,21,0.74,19,0,0,2,0,0,1,0.04,1,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Santiago Castro,ARG,FW,18,2004,2.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Stefan Posch,AUT,DF,26,1997,26.8,44,1.64,36,5,1,2,0,0,4,0.15,3,0,0,1,0,0
ITA-Serie A,2023-24,Bologna,Sydney van Hooijdonk,NED,FW,23,2000,2.4,2,0.85,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Tommaso Corazza,ITA,DF,19,2004,2.2,3,1.38,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Bologna,Victor Bernth Kristiansen,DEN,DF,20,2002,25.6,43,1.68,37,1,2,2,1,0,7,0.27,5,0,0,1,1,0
ITA-Serie A,2023-24,Bologna,Łukasz Skorupski,POL,GK,32,1991,32.0,2,0.06,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Adam Obert,SVK,DF,20,2002,10.5,16,1.53,15,1,0,0,0,0,4,0.38,4,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Alberto Dossena,ITA,DF,24,1998,33.1,29,0.88,21,0,0,4,1,3,5,0.15,4,0,0,1,0,0
ITA-Serie A,2023-24,Cagliari,Alessandro Deiola,ITA,MF,27,1995,17.9,28,1.57,23,1,0,3,0,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Alessandro Di Pardo,ITA,"DF,MF",24,1999,4.0,6,1.5,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Andrea Petagna,ITA,FW,28,1995,11.1,30,2.71,24,0,1,3,2,0,3,0.27,1,0,1,1,0,0
ITA-Serie A,2023-24,Cagliari,Antoine Makoumbou,CGO,MF,25,1998,30.0,51,1.7,42,2,4,1,1,1,2,0.07,1,0,0,0,0,1
ITA-Serie A,2023-24,Cagliari,Boris Radunović,SRB,GK,27,1996,7.0,1,0.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Edoardo Goldaniga,ITA,DF,29,1993,11.2,15,1.34,11,0,0,3,0,1,1,0.09,0,0,0,1,0,0
ITA-Serie A,2023-24,Cagliari,Eldor Shomurodov,UZB,"FW,MF",28,1995,10.4,24,2.31,16,0,3,4,1,0,8,0.77,4,0,2,2,0,0
ITA-Serie A,2023-24,Cagliari,Gabriele Zappa,ITA,DF,23,1999,28.5,60,2.11,47,3,1,5,2,2,6,0.21,3,1,0,1,1,0
ITA-Serie A,2023-24,Cagliari,Gaetano Oristanio,ITA,"FW,MF",20,2002,12.3,39,3.18,24,1,6,4,4,0,3,0.24,2,0,0,1,0,0
ITA-Serie A,2023-24,Cagliari,Gianluca Gaetano,ITA,"FW,MF",23,2000,8.3,34,4.11,27,1,3,1,2,0,3,0.36,1,0,1,1,0,0
ITA-Serie A,2023-24,Cagliari,Gianluca Lapadula,PER,FW,33,1990,13.4,34,2.54,23,0,2,5,4,0,4,0.3,0,0,2,1,1,0
ITA-Serie A,2023-24,Cagliari,Ibrahim Sulemana,GHA,MF,20,2003,14.9,20,1.34,17,0,1,1,1,0,1,0.07,1,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Jakub Jankto,CZE,"MF,FW",27,1996,9.7,23,2.37,17,4,0,1,0,1,4,0.41,3,1,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Kingstone Mutandwa,ZAM,"FW,MF",20,2003,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Leonardo Pavoletti,ITA,FW,34,1988,7.0,14,2.01,12,0,0,0,2,0,1,0.14,1,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Marco Mancosu,ITA,"MF,FW",34,1988,1.7,7,4.04,4,0,1,1,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Mateusz Wieteska,POL,DF,26,1997,10.7,9,0.84,8,0,0,0,0,1,1,0.09,1,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Matteo Prati,ITA,MF,19,2003,21.9,51,2.33,42,2,1,4,1,1,4,0.18,4,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Nahitan Nández,URU,"MF,DF",27,1995,26.0,71,2.73,44,18,4,1,2,2,5,0.19,3,1,0,1,0,0
ITA-Serie A,2023-24,Cagliari,Nicolas Viola,ITA,"MF,FW",33,1989,13.4,64,4.78,27,27,2,2,5,1,4,0.3,1,2,0,0,0,1
ITA-Serie A,2023-24,Cagliari,Pantelis Hatzidiakos,GRE,DF,26,1997,9.5,5,0.53,3,0,0,2,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Paulo Azzi,BRA,"DF,MF",29,1994,10.6,25,2.37,18,0,2,4,0,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Simone Aresti,ITA,GK,37,1986,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Simone Scuffet,ITA,GK,27,1996,31.0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Tommaso Augello,ITA,DF,28,1994,26.9,56,2.08,32,19,0,1,2,2,2,0.07,2,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Yerry Mina,COL,DF,28,1994,13.5,6,0.44,5,0,0,0,1,0,2,0.15,2,0,0,0,0,0
ITA-Serie A,2023-24,Cagliari,Zito Luvumbo,ANG,"FW,MF",21,2002,21.6,65,3.01,39,1,10,4,11,0,7,0.32,6,0,0,0,1,0
ITA-Serie A,2023-24,Empoli,Alberto Cerri,ITA,FW,27,1996,6.1,8,1.32,6,0,0,2,0,0,1,0.16,0,0,0,1,0,0
ITA-Serie A,2023-24,Empoli,Alberto Grassi,ITA,MF,28,1995,20.1,24,1.19,20,0,0,2,2,0,3,0.15,3,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Andrea Sodero,ITA,MF,18,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Ardian Ismajli,ALB,DF,26,1996,22.7,14,0.62,9,3,0,1,0,1,1,0.04,0,0,0,1,0,0
ITA-Serie A,2023-24,Empoli,Bartosz Bereszyński,POL,DF,31,1992,19.6,19,0.97,16,1,0,0,2,0,2,0.1,1,0,0,0,1,0
ITA-Serie A,2023-24,Empoli,Daniel Maldini,ITA,"FW,MF",21,2001,2.9,7,2.4,3,1,2,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Elia Caprile,ITA,GK,21,2001,23.0,8,0.35,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Emmanuel Ekong,SWE,FW,21,2002,0.1,1,18.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Emmanuel Gyasi,GHA,"DF,FW",29,1994,20.9,27,1.29,17,2,1,4,2,1,3,0.14,3,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Etrit Berisha,ALB,GK,34,1989,14.0,2,0.14,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Filippo Ranocchia,ITA,"MF,DF",22,2001,5.3,8,1.51,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Francesco Caputo,ITA,FW,35,1987,14.1,26,1.85,22,0,0,4,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Giacomo Corona,ITA,FW,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Giuseppe Pezzella,ITA,DF,25,1997,12.1,19,1.58,16,1,1,1,0,0,1,0.08,0,1,0,0,0,0
ITA-Serie A,2023-24,Empoli,Jacopo Fazzini,ITA,MF,20,2003,13.7,48,3.51,29,9,2,0,5,3,4,0.29,2,0,1,0,1,0
ITA-Serie A,2023-24,Empoli,Liam Henderson,SCO,MF,27,1996,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Liberato Cacace,NZL,DF,22,2000,21.2,42,1.97,26,12,2,2,0,0,2,0.09,2,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,M'Baye Niang,SEN,FW,28,1994,7.9,18,2.28,11,0,3,3,1,0,3,0.38,2,0,0,1,0,0
ITA-Serie A,2023-24,Empoli,Matteo Cancellieri,ITA,"FW,MF",21,2002,19.9,54,2.72,27,1,10,6,9,1,6,0.3,2,0,2,0,2,0
ITA-Serie A,2023-24,Empoli,Mattia Destro,ITA,"FW,MF",32,1991,4.1,4,0.98,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Nicolas Haas,SUI,MF,27,1996,1.0,3,3.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Nicolò Cambiaghi,ITA,"FW,MF",22,2000,28.4,93,3.28,57,6,4,6,18,2,4,0.14,2,0,0,0,2,0
ITA-Serie A,2023-24,Empoli,Roberto Piccoli,ITA,FW,22,2001,0.4,2,4.74,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Răzvan Marin,ROU,MF,27,1996,20.2,68,3.37,39,22,1,4,1,1,6,0.3,4,2,0,0,0,0
ITA-Serie A,2023-24,Empoli,Samuele Perisan,ITA,GK,25,1997,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Sebastian Walukiewicz,POL,DF,23,2000,22.8,14,0.61,9,0,2,1,1,1,1,0.04,1,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Sebastiano Luperto,ITA,DF,26,1996,37.8,29,0.77,21,2,0,4,1,1,1,0.03,1,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Simone Bastoni,ITA,"MF,DF",26,1996,8.3,22,2.66,14,7,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Steven Shpendi,ALB,"FW,MF",20,2003,4.6,10,2.2,8,0,0,1,1,0,1,0.22,0,0,0,1,0,0
ITA-Serie A,2023-24,Empoli,Szymon Żurkowski,POL,MF,25,1997,9.6,17,1.76,10,0,1,1,4,1,1,0.1,1,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Tommaso Baldanzi,ITA,"MF,FW",20,2003,8.3,36,4.35,24,4,3,1,4,0,2,0.24,2,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Tyronne Ebuehi,NGA,DF,27,1995,12.2,17,1.39,14,2,0,0,1,0,1,0.08,1,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Viktor Kovalenko,UKR,MF,27,1996,6.8,16,2.35,10,3,0,0,3,0,1,0.15,1,0,0,0,0,0
ITA-Serie A,2023-24,Empoli,Youssef Maleh,MAR,MF,24,1998,28.9,62,2.14,51,5,2,3,0,1,2,0.07,2,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Alfred Duncan,GHA,MF,30,1993,21.0,60,2.86,44,11,2,2,0,1,10,0.48,6,2,0,2,0,0
ITA-Serie A,2023-24,Fiorentina,Andrea Belotti,ITA,FW,29,1993,10.5,25,2.37,15,0,0,5,5,0,1,0.09,1,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Antonín Barák,CZE,"MF,FW",28,1994,9.0,30,3.34,23,0,1,5,0,1,3,0.33,3,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Arthur Melo,BRA,MF,26,1996,22.1,72,3.27,59,6,2,0,2,3,11,0.5,8,0,1,0,1,1
ITA-Serie A,2023-24,Fiorentina,Christian Kouamé,CIV,FW,25,1997,12.1,36,2.98,29,0,0,2,5,0,2,0.17,2,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Cristiano Biraghi,ITA,DF,30,1992,26.2,77,2.94,37,35,3,0,1,1,11,0.42,3,6,2,0,0,0
ITA-Serie A,2023-24,Fiorentina,Davide Faraoni,ITA,DF,31,1991,4.4,8,1.84,7,0,0,1,0,0,1,0.23,1,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Dodô,BRA,DF,24,1998,5.8,15,2.59,13,1,1,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Fabiano Parisi,ITA,DF,22,2000,16.2,42,2.6,40,0,1,0,1,0,4,0.25,4,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Gaetano Castrovilli,ITA,"FW,MF",26,1997,4.1,10,2.45,9,0,0,0,1,0,4,0.98,3,0,0,0,1,0
ITA-Serie A,2023-24,Fiorentina,Giacomo Bonaventura,ITA,MF,33,1989,25.3,83,3.28,70,3,1,4,5,0,5,0.2,5,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Gino Infantino,ARG,MF,20,2003,1.1,3,2.78,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Jonathan Ikone,FRA,FW,25,1998,18.7,49,2.62,33,0,9,2,4,1,5,0.27,3,0,1,0,1,0
ITA-Serie A,2023-24,Fiorentina,Josip Brekalo,CRO,FW,25,1998,7.2,19,2.62,15,2,1,0,1,0,3,0.41,2,0,0,0,1,0
ITA-Serie A,2023-24,Fiorentina,Lorenzo Amatucci,ITA,MF,19,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Luca Ranieri,ITA,DF,24,1999,22.9,22,0.96,19,1,0,2,0,0,2,0.09,1,1,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Lucas Beltrán,ARG,"FW,MF",22,2001,18.8,56,2.98,39,0,2,8,6,1,10,0.53,5,0,1,3,1,0
ITA-Serie A,2023-24,Fiorentina,Lucas Martínez Quarta,ARG,DF,27,1996,25.5,39,1.53,31,3,0,4,1,0,5,0.2,4,0,0,1,0,0
ITA-Serie A,2023-24,Fiorentina,M'Bala Nzola,ANG,FW,26,1996,17.2,42,2.43,32,0,2,4,3,1,5,0.29,2,0,1,2,0,0
ITA-Serie A,2023-24,Fiorentina,Maxime Lopez,FRA,MF,25,1997,8.9,19,2.14,14,3,0,1,0,1,2,0.23,1,1,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Michael Kayode,ITA,DF,19,2004,22.9,33,1.44,26,6,0,0,0,1,2,0.09,2,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Nicolás González,ARG,FW,25,1998,21.3,62,2.92,43,0,5,11,3,0,6,0.28,5,0,0,1,0,0
ITA-Serie A,2023-24,Fiorentina,Nikola Milenković,SRB,DF,25,1997,27.9,23,0.82,18,1,0,2,2,0,1,0.04,1,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Oliver Christensen,DEN,GK,24,1999,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Pietro Comuzzo,ITA,"DF,FW",18,2005,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Pietro Terracciano,ITA,GK,33,1990,33.0,4,0.12,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Riccardo Sottil,ITA,FW,24,1999,12.3,45,3.67,35,0,4,2,4,0,5,0.41,4,0,1,0,0,0
ITA-Serie A,2023-24,Fiorentina,Rolando Mandragora,ITA,MF,26,1997,17.6,35,1.98,23,6,3,3,0,0,8,0.45,5,1,1,1,0,0
ITA-Serie A,2023-24,Fiorentina,Tommaso Martinelli,ITA,GK,17,2006,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Fiorentina,Yerry Mina,COL,"DF,MF",28,1994,0.5,1,2.05,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Abdou Harroui,NED,"MF,FW",25,1998,11.3,39,3.44,27,0,4,5,3,0,4,0.35,3,0,0,1,0,0
ITA-Serie A,2023-24,Frosinone,Anthony Oyono,GAB,DF,22,2001,13.3,22,1.65,16,5,1,0,0,0,3,0.23,1,2,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Arijon Ibrahimović,GER,"FW,DF",17,2005,5.3,15,2.84,11,1,1,2,0,0,1,0.19,1,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Caleb Okoli,ITA,DF,22,2001,32.4,21,0.65,17,0,1,2,0,1,2,0.06,1,0,0,1,0,0
ITA-Serie A,2023-24,Frosinone,Demba Seck,SEN,"FW,MF",22,2001,3.3,12,3.64,11,0,0,1,0,0,1,0.3,1,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Emanuele Valeri,ITA,DF,24,1998,13.1,37,2.83,28,4,0,1,2,2,2,0.15,1,0,0,0,1,0
ITA-Serie A,2023-24,Frosinone,Enzo Barrenechea,ARG,MF,22,2001,31.2,46,1.47,43,1,1,1,0,0,2,0.06,1,1,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Farés Ghedjemis,FRA,"FW,MF",20,2002,2.0,4,1.98,3,0,1,0,0,0,1,0.49,0,0,1,0,0,0
ITA-Serie A,2023-24,Frosinone,Francesco Gelli,ITA,"MF,DF",26,1996,17.3,48,2.77,27,14,1,1,4,1,3,0.17,0,2,0,0,1,0
ITA-Serie A,2023-24,Frosinone,Gennaro Borrelli,ITA,FW,23,2000,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Giorgi Kvernadze,GEO,"FW,DF",20,2003,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Giuseppe Caso,ITA,"FW,MF",24,1998,4.6,12,2.59,5,1,2,1,3,0,2,0.43,0,1,0,0,1,0
ITA-Serie A,2023-24,Frosinone,Ilario Monterisi,ITA,DF,21,2001,16.3,14,0.86,11,1,0,0,1,1,5,0.31,2,1,0,0,1,1
ITA-Serie A,2023-24,Frosinone,Jaime Báez,URU,"FW,MF",28,1995,5.6,16,2.88,7,6,1,0,2,0,2,0.36,1,0,0,0,1,0
ITA-Serie A,2023-24,Frosinone,Kaio Jorge,BRA,FW,21,2002,9.0,21,2.33,13,0,1,5,1,1,1,0.11,0,0,0,0,1,0
ITA-Serie A,2023-24,Frosinone,Karlo Lulić,CRO,MF,27,1996,0.2,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Kevin Bonifazi,ITA,DF,27,1996,3.4,3,0.87,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Luca Garritano,ITA,"MF,DF",29,1994,5.4,15,2.78,10,3,0,0,2,0,3,0.56,2,1,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Luca Mazzitelli,ITA,MF,27,1995,24.6,47,1.91,30,8,6,1,2,0,3,0.12,1,0,0,1,1,0
ITA-Serie A,2023-24,Frosinone,Luigi Canotto,ITA,FW,29,1994,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Marco Brescianini,ITA,MF,23,2000,25.8,50,1.94,41,0,4,2,3,0,4,0.16,4,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Marvin Cuni,ALB,FW,22,2001,5.9,17,2.88,11,0,1,1,3,1,1,0.17,0,0,0,0,1,0
ITA-Serie A,2023-24,Frosinone,Mateus Lusuardi,BRA,DF,19,2004,2.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Matìas Soulé,ARG,"FW,MF",20,2003,34.7,188,5.42,121,25,25,10,4,3,11,0.32,7,2,1,0,0,1
ITA-Serie A,2023-24,Frosinone,Mehdi Bourabia,MAR,MF,31,1991,2.2,4,1.79,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Michele Cerofolini,ITA,GK,24,1999,7.5,1,0.13,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Nadir Zortea,ITA,DF,24,1999,14.0,41,2.93,31,5,2,2,0,1,7,0.5,6,0,1,0,0,0
ITA-Serie A,2023-24,Frosinone,Pol Lirola,ESP,DF,25,1997,17.1,32,1.88,28,2,1,0,0,1,1,0.06,1,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Przemysław Szymiński,POL,MF,29,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Reinier,BRA,"MF,FW",21,2002,11.8,34,2.89,31,3,0,0,0,0,5,0.42,5,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Riccardo Marchizza,ITA,DF,25,1998,12.8,14,1.1,11,1,0,0,1,1,4,0.31,3,0,0,0,0,1
ITA-Serie A,2023-24,Frosinone,Simone Romagnoli,ITA,DF,33,1990,30.2,8,0.27,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Stefano Turati,ITA,GK,21,2001,30.5,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Frosinone,Walid Cheddira,MAR,FW,25,1998,23.6,38,1.61,24,0,1,5,8,0,6,0.25,4,0,0,1,1,0
ITA-Serie A,2023-24,Genoa,Aarón Martín,ESP,DF,26,1997,15.3,33,2.16,20,12,1,0,0,0,2,0.13,2,0,0,0,0,0
ITA-Serie A,2023-24,Genoa,Alan Matturro,URU,DF,18,2004,1.2,2,1.7,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Genoa,Albert Guðmundsson,ISL,"FW,MF",26,1997,33.5,144,4.3,57,61,3,10,13,0,15,0.45,8,3,1,2,1,0
ITA-Serie A,2023-24,Genoa,Alessandro Vogliacco,ITA,DF,24,1998,13.0,23,1.77,19,3,0,0,1,0,3,0.23,2,0,0,0,1,0
ITA-Serie A,2023-24,Genoa,Berkan Kutlu,TUR,MF,25,1998,2.2,8,3.64,4,3,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Genoa,Caleb Ekuban,GHA,FW,29,1994,12.6,35,2.79,17,0,5,4,9,0,3,0.24,1,0,1,0,1,0
ITA-Serie A,2023-24,Genoa,Christos Papadopoulos,GRE,FW,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Genoa,Daniele Sommariva,ITA,GK,26,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Genoa,David Akpan Ankeye,NGA,FW,21,2002,0.6,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Genoa,Davide Biraschi,ITA,DF,29,1994,1.0,1,1.0,0,0,1,0,0,0,1,1.0,0,0,1,0,0,0
ITA-Serie A,2023-24,Genoa,Djed Spence,ENG,DF,22,2000,9.5,12,1.26,7,2,1,2,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Genoa,Emil Bohinen,NOR,MF,24,1999,0.6,3,4.82,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
