league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,
FRA-Ligue 1,2025-26,Paris S-G,Lucas Hernández,FRA,DF,29-198,1996,0.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
FRA-Ligue 1,2025-26,Paris S-G,Marquinhos,BRA,DF,31-109,1994,1.0,4,4,0,4,0,4,4,100.0,0,0,0,0,0,4,0,0
FRA-Ligue 1,2025-26,Paris S-G,Nuno Mendes,POR,DF,23-073,2002,1.8,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,3,0
FRA-Ligue 1,2025-26,Paris S-G,Ousmane Dembélé,FRA,FW,28-108,1997,2.0,2,1,0,0,2,1,1,100.0,0,0,0,0,0,2,0,0
FRA-Ligue 1,2025-26,Paris S-G,Vitinha,POR,MF,25-199,2000,2.5,4,3,1,1,2,2,4,50.0,2,0,0,0,1,5,2,0
FRA-Ligue 1,2025-26,Paris S-G,Warren Zaïre-Emery,FRA,"MF,DF",19-176,2006,1.8,2,0,1,0,1,2,2,100.0,0,2,0,2,1,3,1,0
FRA-Ligue 1,2025-26,Paris S-G,Willian Pacho,ECU,DF,23-319,2001,1.5,4,3,2,0,2,2,2,100.0,0,2,1,1,1,5,6,0
FRA-Ligue 1,2025-26,Rennes,Abdelhamid Ait Boudlal,MAR,DF,19-137,2006,0.3,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
FRA-Ligue 1,2025-26,Rennes,Alidu Seidu,GHA,DF,25-088,2000,0.2,1,0,1,0,0,1,1,100.0,0,1,0,1,2,3,1,0
FRA-Ligue 1,2025-26,Rennes,Anthony Rouault,FRA,DF,24-094,2001,2.0,6,2,5,1,0,4,6,66.7,2,4,4,0,4,10,16,0
FRA-Ligue 1,2025-26,Rennes,Brice Samba,FRA,GK,31-128,1994,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Rennes,Christopher Wooh,CMR,DF,23-347,2001,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
FRA-Ligue 1,2025-26,Rennes,Djaoui Cissé,FRA,MF,21-212,2004,0.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Rennes,Fabian Rieder,SUI,MF,23-196,2002,1.4,1,0,1,0,0,1,6,16.7,5,5,1,4,2,3,2,0
FRA-Ligue 1,2025-26,Rennes,Ibrahim Salah,MAR,FW,24-001,2001,0.4,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
FRA-Ligue 1,2025-26,Rennes,Jérémy Jacquet,FRA,DF,20-049,2005,2.0,2,1,1,1,0,2,3,66.7,1,3,0,3,1,3,20,1
FRA-Ligue 1,2025-26,Rennes,Ludovic Blas,FRA,"FW,MF",27-243,1997,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Rennes,Mahamadou Nagida,CMR,DF,20-064,2005,0.7,1,0,1,0,0,1,3,33.3,2,2,2,0,1,2,2,1
FRA-Ligue 1,2025-26,Rennes,Mahdi Camara,FRA,"MF,DF",27-062,1998,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0
FRA-Ligue 1,2025-26,Rennes,Mohamed Meité,FRA,FW,17-324,2007,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
FRA-Ligue 1,2025-26,Rennes,Musa Al-Taamari,JOR,FW,28-082,1997,0.9,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
FRA-Ligue 1,2025-26,Rennes,Przemysław Frankowski,POL,DF,30-141,1995,0.9,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,5,0
FRA-Ligue 1,2025-26,Rennes,Quentin Merlin,FRA,DF,23-107,2002,2.0,4,2,4,0,0,4,6,66.7,2,4,3,1,0,4,8,0
FRA-Ligue 1,2025-26,Rennes,Seko Fofana,CIV,MF,30-116,1995,1.9,1,0,0,1,0,1,1,100.0,0,2,1,1,0,1,2,0
FRA-Ligue 1,2025-26,Rennes,Valentin Rongier,FRA,MF,30-267,1994,2.0,2,1,1,0,1,2,2,100.0,0,4,3,1,0,2,2,0
FRA-Ligue 1,2025-26,Strasbourg,Andrew Omobamidele,IRL,DF,23-069,2002,0.4,0,0,0,0,0,0,0,,0,2,2,0,1,1,0,0
FRA-Ligue 1,2025-26,Strasbourg,Diego Moreira,POR,DF,21-025,2004,0.3,3,1,1,0,2,1,1,100.0,0,1,0,1,0,3,0,0
FRA-Ligue 1,2025-26,Strasbourg,Dilane Bakwa,FRA,"DF,MF",23-005,2002,0.7,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,1,0
FRA-Ligue 1,2025-26,Strasbourg,Emanuel Emegha,NED,FW,22-209,2003,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
FRA-Ligue 1,2025-26,Strasbourg,Félix Lemaréchal,FRA,MF,22-024,2003,1.8,4,2,1,0,3,2,7,28.6,5,4,0,4,0,4,2,0
FRA-Ligue 1,2025-26,Strasbourg,Guimissongui Ouattara,FRA,"DF,MF",19-313,2005,1.6,0,0,0,0,0,0,3,0.0,3,3,0,3,2,2,4,0
FRA-Ligue 1,2025-26,Strasbourg,Ismaël Doukouré,FRA,DF,22-038,2003,1.0,2,2,0,1,1,1,3,33.3,2,2,1,1,1,3,4,0
FRA-Ligue 1,2025-26,Strasbourg,Joaquín Panichelli,ARG,"FW,MF",22-328,2002,2.0,3,1,0,0,3,0,5,0.0,5,4,2,2,0,3,4,0
FRA-Ligue 1,2025-26,Strasbourg,Junior Mwanga,FRA,"DF,MF",22-112,2003,2.0,8,5,3,4,1,5,7,71.4,2,3,0,3,1,9,3,0
FRA-Ligue 1,2025-26,Strasbourg,Karl-Johan Johnsson,SWE,GK,35-215,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
FRA-Ligue 1,2025-26,Strasbourg,Kendry Páez,ECU,"MF,DF",18-119,2007,0.7,0,0,0,0,0,0,3,0.0,3,4,0,4,0,0,2,0
FRA-Ligue 1,2025-26,Strasbourg,Lucas Høgsberg,DEN,DF,19-069,2006,1.0,2,2,1,1,0,1,1,100.0,0,0,0,0,2,4,4,0
FRA-Ligue 1,2025-26,Strasbourg,Mamadou Sarr,FRA,DF,20-002,2005,2.0,9,6,3,5,1,3,5,60.0,2,2,0,2,0,9,9,0
FRA-Ligue 1,2025-26,Strasbourg,Mike Penders,BEL,GK,20-031,2005,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
FRA-Ligue 1,2025-26,Strasbourg,Rafael Gonçalves,POR,MF,20-194,2005,0.2,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0
FRA-Ligue 1,2025-26,Strasbourg,Samir El Mourabet,MAR,MF,19-329,2005,1.5,3,1,0,3,0,2,3,66.7,1,4,0,4,1,4,0,0
FRA-Ligue 1,2025-26,Strasbourg,Samuel Amo-Ameyaw,ENG,DF,19-044,2006,1.0,3,0,0,1,2,2,4,50.0,2,1,0,1,0,3,0,0
FRA-Ligue 1,2025-26,Strasbourg,Sebastian Nanasi,SWE,MF,23-107,2002,0.7,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0
FRA-Ligue 1,2025-26,Strasbourg,Valentín Barco,ARG,"DF,MF",21-039,2004,1.6,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,3,0
FRA-Ligue 1,2025-26,Toulouse,Alexis Vossah,FRA,MF,17-173,2008,0.6,1,0,0,1,0,1,2,50.0,1,2,1,1,1,2,3,0
FRA-Ligue 1,2025-26,Toulouse,Aron Dønnum,NOR,"MF,FW",27-133,1998,3.0,6,5,3,3,0,4,8,50.0,4,1,0,1,3,9,1,0
FRA-Ligue 1,2025-26,Toulouse,Charlie Cresswell,ENG,DF,23-014,2002,3.0,1,0,1,0,0,1,4,25.0,3,6,5,1,1,2,12,0
FRA-Ligue 1,2025-26,Toulouse,Cristian Cásseres Jr.,VEN,MF,25-223,2000,2.0,6,5,2,4,0,4,6,66.7,2,2,0,2,3,9,4,1
FRA-Ligue 1,2025-26,Toulouse,Dayann Methalie,FRA,"MF,DF",19-197,2006,2.7,13,7,9,3,1,5,5,100.0,0,3,0,3,4,17,6,0
FRA-Ligue 1,2025-26,Toulouse,Djibril Sidibé,FRA,"DF,MF",33-033,1992,2.5,5,4,3,2,0,4,4,100.0,0,1,1,0,2,7,8,0
FRA-Ligue 1,2025-26,Toulouse,Frank Magri,CMR,FW,25-361,1999,2.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0
FRA-Ligue 1,2025-26,Toulouse,Guillaume Restes,FRA,GK,20-173,2005,3.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0
FRA-Ligue 1,2025-26,Toulouse,Jaydee Canvot,FRA,"MF,DF",19-033,2006,2.0,2,1,1,0,1,2,3,66.7,1,5,2,3,0,2,9,0
FRA-Ligue 1,2025-26,Toulouse,Mario Sauer,SVK,MF,21-108,2004,2.1,5,3,4,0,1,3,6,50.0,3,1,0,1,1,6,4,0
FRA-Ligue 1,2025-26,Toulouse,Mark McKenzie,USA,DF,26-187,1999,3.0,3,3,3,0,0,3,3,100.0,0,7,6,1,0,3,17,0
FRA-Ligue 1,2025-26,Toulouse,Mathis Saka,FRA,MF,18-345,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Toulouse,Noah Edjouma,FRA,"FW,MF",19-331,2005,1.3,2,1,1,1,0,0,2,0.0,2,0,0,0,3,5,5,0
FRA-Ligue 1,2025-26,Toulouse,Rasmus Nicolaisen,DEN,DF,28-168,1997,1.0,2,1,2,0,0,2,3,66.7,1,1,0,1,0,2,11,0
FRA-Ligue 1,2025-26,Toulouse,Santiago Hidalgo,ARG,FW,20-195,2005,0.5,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,1,0
FRA-Ligue 1,2025-26,Toulouse,Seny Koumbassa,FRA,DF,18-072,2007,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
FRA-Ligue 1,2025-26,Toulouse,Warren Kamanzi,NOR,"DF,MF",24-293,2000,0.9,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,5,0
FRA-Ligue 1,2025-26,Toulouse,Yann Gboho,FRA,"FW,MF",24-229,2001,2.8,4,3,1,3,0,3,6,50.0,3,2,0,2,1,5,0,0
GER-Bundesliga,2025-26,Augsburg,Anton Kade,GER,DF,21-226,2004,0.3,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
GER-Bundesliga,2025-26,Augsburg,Arne Maier,GER,DF,26-235,1999,0.0,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0
GER-Bundesliga,2025-26,Augsburg,Cedric Zesiger,SUI,DF,27-068,1998,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0
GER-Bundesliga,2025-26,Augsburg,Chrislain Matsima,FRA,DF,23-108,2002,2.0,2,1,2,0,0,2,3,66.7,1,5,4,1,3,5,7,0
GER-Bundesliga,2025-26,Augsburg,Dimitris Giannoulis,GRE,"DF,MF",29-318,1995,1.4,5,3,2,2,1,3,3,100.0,0,3,0,3,2,7,6,0
GER-Bundesliga,2025-26,Augsburg,Elias Saad,TUN,"FW,MF",25-247,1999,1.5,1,0,0,1,0,0,3,0.0,3,4,1,3,0,1,2,0
GER-Bundesliga,2025-26,Augsburg,Elvis Rexhbeçaj,KVX,MF,27-303,1997,0.8,3,2,1,1,1,3,5,60.0,2,0,0,0,0,3,0,0
GER-Bundesliga,2025-26,Augsburg,Finn Dahmen,GER,GK,27-157,1998,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,2
GER-Bundesliga,2025-26,Augsburg,Han-Noah Massengo,FRA,MF,24-055,2001,2.0,5,3,4,1,0,3,5,60.0,2,1,1,0,3,8,3,0
GER-Bundesliga,2025-26,Augsburg,Jeffrey Gouweleeuw,NED,DF,34-052,1991,2.0,2,2,2,0,0,2,3,66.7,1,1,0,1,3,5,18,0
GER-Bundesliga,2025-26,Augsburg,Keven Schlotterbeck,GER,DF,28-125,1997,2.0,2,2,2,0,0,1,1,100.0,0,1,1,0,2,4,12,1
GER-Bundesliga,2025-26,Augsburg,Kristijan Jakić,CRO,"MF,FW",28-109,1997,2.0,3,2,1,2,0,1,2,50.0,1,4,3,1,3,6,7,0
GER-Bundesliga,2025-26,Augsburg,Marius Wolf,GER,"MF,DF",30-096,1995,1.4,1,0,0,1,0,0,1,0.0,1,0,0,0,2,3,2,0
GER-Bundesliga,2025-26,Augsburg,Mert Kömür,GER,"FW,MF",20-045,2005,2.0,2,1,1,1,0,1,2,50.0,1,1,0,1,2,4,5,0
GER-Bundesliga,2025-26,Augsburg,Noahkai Banks,USA,MF,18-273,2006,0.0,1,0,0,1,0,1,1,100.0,0,1,1,0,1,2,0,0
GER-Bundesliga,2025-26,Augsburg,Phillip Tietz,GER,"MF,FW",28-053,1997,0.6,1,0,0,0,1,0,0,,0,1,0,1,0,1,1,0
GER-Bundesliga,2025-26,Augsburg,Robin Fellhauer,GER,"MF,DF",27-222,1998,2.0,7,6,5,2,0,1,6,16.7,5,0,0,0,1,8,6,1
GER-Bundesliga,2025-26,Bayern Munich,Aleksandar Pavlovic,GER,MF,21-120,2004,0.5,2,0,1,1,0,1,2,50.0,1,0,0,0,1,3,0,0
GER-Bundesliga,2025-26,Bayern Munich,Dayot Upamecano,FRA,DF,26-308,1998,2.0,4,2,3,1,0,4,6,66.7,2,1,1,0,3,7,6,1
GER-Bundesliga,2025-26,Bayern Munich,Harry Kane,ENG,FW,32-034,1993,1.9,0,0,0,0,0,0,0,,0,2,0,2,2,2,4,0
GER-Bundesliga,2025-26,Bayern Munich,Jonah Kusi-Asare,SWE,FW,18-058,2007,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
GER-Bundesliga,2025-26,Bayern Munich,Jonathan Tah,GER,DF,29-201,1996,1.7,1,0,1,0,0,1,1,100.0,0,4,2,2,2,3,8,0
GER-Bundesliga,2025-26,Bayern Munich,Joshua Kimmich,GER,MF,30-204,1995,2.0,3,2,1,2,0,1,3,33.3,2,1,0,1,3,6,1,0
GER-Bundesliga,2025-26,Bayern Munich,Josip Stanišić,CRO,DF,25-151,2000,2.0,2,1,1,1,0,1,2,50.0,1,3,1,2,1,3,8,0
GER-Bundesliga,2025-26,Bayern Munich,Kim Min-jae,KOR,DF,28-289,1996,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0
GER-Bundesliga,2025-26,Bayern Munich,Konrad Laimer,AUT,DF,28-096,1997,1.5,2,0,0,1,1,2,6,33.3,4,1,0,1,1,3,6,0
GER-Bundesliga,2025-26,Bayern Munich,Lennart Karl,GER,FW,17-190,2008,0.2,2,2,1,0,1,2,2,100.0,0,1,0,1,0,2,0,0
GER-Bundesliga,2025-26,Bayern Munich,Leon Goretzka,GER,MF,30-206,1995,1.5,1,1,0,1,0,1,3,33.3,2,3,2,1,4,5,1,0
GER-Bundesliga,2025-26,Bayern Munich,Luis Díaz,COL,FW,28-230,1997,2.0,1,0,0,1,0,1,1,100.0,0,3,1,2,1,2,0,0
GER-Bundesliga,2025-26,Bayern Munich,Manuel Neuer,GER,GK,39-157,1986,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2025-26,Bayern Munich,Michael Olise,FRA,"FW,MF",23-262,2001,2.0,5,4,2,2,1,3,9,33.3,6,0,0,0,1,6,1,0
GER-Bundesliga,2025-26,Bayern Munich,Raphaël Guerreiro,POR,MF,31-252,1993,0.1,2,2,0,2,0,0,0,,0,0,0,0,0,2,0,0
GER-Bundesliga,2025-26,Bayern Munich,Sacha Boey,FRA,DF,24-352,2000,0.5,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,1
GER-Bundesliga,2025-26,Bayern Munich,Serge Gnabry,GER,MF,30-048,1995,1.7,4,3,1,3,0,1,2,50.0,1,1,0,1,0,4,0,0
GER-Bundesliga,2025-26,Dortmund,Daniel Svensson,SWE,DF,23-200,2002,1.0,0,0,0,0,0,0,0,,0,2,1,1,1,1,6,0
GER-Bundesliga,2025-26,Dortmund,Felix Nmecha,GER,MF,24-325,2000,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
GER-Bundesliga,2025-26,Dortmund,Filippo Mane,ITA,DF,20-176,2005,0.9,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0
GER-Bundesliga,2025-26,Dortmund,Gregor Kobel,SUI,GK,27-268,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2025-26,Dortmund,Jobe Bellingham,ENG,MF,19-342,2005,0.5,1,1,0,1,0,0,0,,0,0,0,0,0,1,3,0
GER-Bundesliga,2025-26,Dortmund,Julian Brandt,GER,"FW,MF",29-121,1996,0.5,2,2,1,1,0,2,2,100.0,0,0,0,0,0,2,1,0
GER-Bundesliga,2025-26,Dortmund,Karim Adeyemi,GER,FW,23-225,2002,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0
GER-Bundesliga,2025-26,Dortmund,Marcel Sabitzer,AUT,MF,31-167,1994,1.0,1,0,1,0,0,0,1,0.0,1,1,0,1,1,2,5,0
GER-Bundesliga,2025-26,Dortmund,Pascal Groß,GER,MF,34-077,1991,1.0,2,1,1,1,0,1,2,50.0,1,3,0,3,0,2,0,0
GER-Bundesliga,2025-26,Dortmund,Ramy Bensebaini,ALG,DF,30-137,1995,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,14,0
GER-Bundesliga,2025-26,Dortmund,Salih Özcan,TUR,DF,27-232,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
GER-Bundesliga,2025-26,Dortmund,Serhou Guirassy,GUI,FW,29-172,1996,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
GER-Bundesliga,2025-26,Dortmund,Waldemar Anton,GER,DF,29-042,1996,1.0,3,0,0,3,0,1,1,100.0,0,0,0,0,2,5,11,1
GER-Bundesliga,2025-26,Dortmund,Yan Couto,BRA,DF,23-089,2002,1.0,1,1,1,0,0,0,0,,0,1,0,1,1,2,1,0
GER-Bundesliga,2025-26,Eint Frankfurt,Ansgar Knauff,GER,"MF,FW",23-233,2002,0.6,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
GER-Bundesliga,2025-26,Eint Frankfurt,Arthur Theate,BEL,DF,25-098,2000,2.0,3,0,1,1,1,3,3,100.0,0,1,0,1,4,7,11,0
GER-Bundesliga,2025-26,Eint Frankfurt,Aurélio Buta,POR,"DF,FW",28-202,1997,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
GER-Bundesliga,2025-26,Eint Frankfurt,Can Uzun,TUR,MF,19-293,2005,1.5,4,3,0,3,1,2,4,50.0,2,1,0,1,1,5,0,0
GER-Bundesliga,2025-26,Eint Frankfurt,Elye Wahi,FRA,FW,22-241,2003,1.2,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0
GER-Bundesliga,2025-26,Eint Frankfurt,Fares Chaïbi,ALG,MF,22-276,2002,2.0,6,4,4,1,1,4,8,50.0,4,4,1,3,3,9,2,0
GER-Bundesliga,2025-26,Eint Frankfurt,Hugo Larsson,SWE,MF,21-065,2004,1.9,2,2,1,1,0,0,1,0.0,1,3,1,2,4,6,0,0
GER-Bundesliga,2025-26,Eint Frankfurt,Jean Mattéo Bahoya,FRA,FW,20-116,2005,1.4,3,1,2,0,1,2,3,66.7,1,4,0,4,0,3,2,0
GER-Bundesliga,2025-26,Eint Frankfurt,Jonathan Burkardt,GER,FW,25-051,2000,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
GER-Bundesliga,2025-26,Eint Frankfurt,Mario Götze,GER,MF,33-089,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2025-26,Eint Frankfurt,Michael Zetterer,GER,GK,30-050,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
GER-Bundesliga,2025-26,Eint Frankfurt,Michy Batshuayi,BEL,FW,31-333,1993,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
GER-Bundesliga,2025-26,Eint Frankfurt,Nathaniel Brown,GER,FW,22-076,2003,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
GER-Bundesliga,2025-26,Eint Frankfurt,Nnamdi Collins,GER,DF,21-233,2004,2.0,5,2,2,1,2,3,5,60.0,2,4,0,4,3,8,9,0
GER-Bundesliga,2025-26,Eint Frankfurt,Oscar Højlund,DEN,MF,20-239,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
GER-Bundesliga,2025-26,Eint Frankfurt,Rasmus Kristensen,DEN,DF,28-051,1997,1.9,7,5,4,3,0,5,7,71.4,2,4,0,4,4,11,4,0
GER-Bundesliga,2025-26,Eint Frankfurt,Ritsu Doan,JPN,FW,27-076,1998,1.8,1,1,0,1,0,1,1,100.0,0,4,0,4,2,3,1,0
GER-Bundesliga,2025-26,Eint Frankfurt,Robin Koch,GER,DF,29-045,1996,2.0,2,1,1,1,0,1,1,100.0,0,1,1,0,3,5,17,0
GER-Bundesliga,2025-26,Freiburg,Christian Günter,GER,DF,32-184,1993,0.9,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
GER-Bundesliga,2025-26,Freiburg,Cyriaque Irié,BFA,FW,20-072,2005,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
GER-Bundesliga,2025-26,Freiburg,Derry Scherhant,GER,MF,22-294,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2025-26,Freiburg,Eren Dinkçi,GER,FW,23-261,2001,0.7,1,1,1,0,0,1,1,100.0,0,2,0,2,2,3,1,2
GER-Bundesliga,2025-26,Freiburg,Johan Manzambi,SUI,MF,19-321,2005,0.9,1,0,1,0,0,0,1,0.0,1,2,1,1,2,3,1,0
GER-Bundesliga,2025-26,Freiburg,Jordy Makengo,FRA,DF,24-028,2001,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0
GER-Bundesliga,2025-26,Freiburg,Lucas Höler,GER,FW,31-052,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
GER-Bundesliga,2025-26,Freiburg,Lukas Kübler,GER,DF,33-001,1992,1.0,4,3,2,2,0,2,2,100.0,0,0,0,0,3,7,5,0
GER-Bundesliga,2025-26,Freiburg,Matthias Ginter,GER,DF,31-224,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,3,3,7,0
GER-Bundesliga,2025-26,Freiburg,Maximilian Eggestein,GER,MF,28-266,1996,1.0,4,2,2,1,1,2,2,100.0,0,2,1,1,3,7,2,2
GER-Bundesliga,2025-26,Freiburg,Merlin Röhl,GER,MF,23-057,2002,0.2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
GER-Bundesliga,2025-26,Freiburg,Noah Atubolu,GER,GK,23-098,2002,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
GER-Bundesliga,2025-26,Freiburg,Philipp Lienhart,AUT,DF,29-051,1996,1.0,0,0,0,0,0,0,0,,0,4,4,0,0,0,6,0
GER-Bundesliga,2025-26,Freiburg,Vincenzo Grifo,ITA,FW,32-146,1993,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
GER-Bundesliga,2025-26,Freiburg,Yuito Suzuki,JPN,MF,23-310,2001,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2025-26,Gladbach,Fabio Chiarodia,ITA,"DF,MF",20-087,2005,0.9,2,1,2,0,0,0,0,,0,0,0,0,1,3,3,0
GER-Bundesliga,2025-26,Gladbach,Florian Neuhaus,GER,MF,28-168,1997,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2025-26,Gladbach,Franck Honorat,FRA,"FW,MF",29-020,1996,2.0,5,2,1,3,1,0,2,0.0,2,0,0,0,0,5,2,0
GER-Bundesliga,2025-26,Gladbach,Grant Ranos,ARM,DF,22-042,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2025-26,Gladbach,Haris Tabakovic,BIH,FW,31-072,1994,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2025-26,Gladbach,Jens Castrop,GER,MF,22-033,2003,0.3,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
GER-Bundesliga,2025-26,Gladbach,Joe Scally,USA,DF,22-243,2002,1.9,3,1,2,1,0,2,4,50.0,2,4,0,4,0,3,7,0
GER-Bundesliga,2025-26,Gladbach,Kevin Diks,IDN,DF,28-329,1996,1.2,1,0,1,0,0,1,1,100.0,0,2,1,1,2,3,4,0
GER-Bundesliga,2025-26,Gladbach,Kevin Stöger,AUT,MF,32-004,1993,1.6,5,2,2,3,0,1,3,33.3,2,2,0,2,0,5,0,0
GER-Bundesliga,2025-26,Gladbach,Luca Netz,GER,DF,22-108,2003,0.2,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
GER-Bundesliga,2025-26,Gladbach,Lukas Ullrich,GER,DF,21-168,2004,1.8,3,2,1,1,1,0,2,0.0,2,0,0,0,1,4,4,0
GER-Bundesliga,2025-26,Gladbach,Moritz Nicolas,GER,GK,27-314,1997,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
GER-Bundesliga,2025-26,Gladbach,Nico Elvedi,SUI,DF,28-335,1996,2.0,1,1,0,1,0,0,0,,0,3,3,0,2,3,12,0
GER-Bundesliga,2025-26,Gladbach,Philipp Sander,GER,MF,27-191,1998,1.9,6,4,1,4,1,4,6,66.7,2,4,2,2,4,10,2,0
GER-Bundesliga,2025-26,Gladbach,Robin Hack,GER,"FW,MF",27-004,1998,2.0,1,1,1,0,0,0,0,,0,2,0,2,1,2,3,0
GER-Bundesliga,2025-26,Gladbach,Rocco Reitz,GER,MF,23-094,2002,1.9,5,3,0,3,2,2,2,100.0,0,2,0,2,6,11,2,0
GER-Bundesliga,2025-26,Gladbach,Shuto Machino,JPN,FW,25-335,1999,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
GER-Bundesliga,2025-26,Hamburger SV,Alexander Røssing-Lelesiit,NOR,FW,18-223,2007,1.4,5,2,5,0,0,2,2,100.0,0,1,0,1,0,5,2,0
GER-Bundesliga,2025-26,Hamburger SV,Daniel Elfadli,LBY,DF,28-147,1997,1.8,3,3,1,2,0,1,2,50.0,1,4,3,1,3,6,13,0
GER-Bundesliga,2025-26,Hamburger SV,Daniel Heuer Fernandes,POR,GK,32-291,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
GER-Bundesliga,2025-26,Hamburger SV,Emir Sahiti,KVX,FW,26-275,1998,1.3,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0
GER-Bundesliga,2025-26,Hamburger SV,Giorgi Gocholeishvili,GEO,MF,24-198,2001,1.8,1,0,0,0,1,1,2,50.0,1,1,0,1,1,2,4,1
GER-Bundesliga,2025-26,Hamburger SV,Jean-Luc Dompé,FRA,FW,30-019,1995,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
